"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
3,"ἑδραῖος",1476,"no","firmes, firmes"
1,"ἑδραίωμα",1477,"no","Fundação, Ficar, Suporte"
2,"Ἑζεκίας",1478,"no","Ezequias"
1,"ἐθελοθρησκία",1479,"no","adoração arbitrária"
1,"ἐθίζω",1480,"no","Eu esfrego, eu unjo"
1,"ἐθνάρχης",1481,"no","Ethnarch, senhor tribal"
4,"ἐθνικός",1482,"no","pagão, pagãos, gentio; Um gentio, não-judeu"
1,"ἐθνικῶς",1483,"no","na maneira de gentios"
162,"ἔθνος",1484,"no","raça, nação, povo, gentio"
12,"ἔθος",1485,"no","costume, rito"
501,"εἰ",1487,"no","se"
8,"εἰ δὲ μή",1490,"no","Mas se não, mais, caso contrário"
1,"εἰδέα",2397,"no","forma, aparência externa"
5,"εἶδος",1491,"no","forma visível, forma, aparência, tipo"
1,"εἰδωλεῖον",1493,"no","Templo para imagem"
9,"εἰδωλόθυτος",1494,"no","sacrificado a uma imagem"
7,"εἰδωλολάτρης",1496,"no","Adorador de imagem"
4,"εἰδωλολατρία",1495,"no","adoração ou serviço de imagem"
11,"εἴδωλον",1497,"no","ídolo, falso deus, deus falso"
6,"εἰκῇ",1500,"no","sem propósito, em vão"
10,"εἴκοσι",1501,"no","vinte"
1,"εἰκοσιτρεῖς",1501,"no","vinte e três"
1,"εἴκω",1502,"no","Eu dou lugar, eu croio"
23,"εἰκών",1504,"no","imagem, semelhança, busto"
3,"εἰλικρίνεια",1505,"no","clareza, sinceridade, pureza"
2,"εἰλικρινής",1506,"no","puro, incontaminado, sincero"
2457,"εἰμί",1510,"no","eu sou, eu existo"
6,"εἴπερ",1512,"no","Se, de fato, se assim for"
96,"εἶπον",2046,"no","eu digo, eu falo"
4,"εἰρηνεύω",1514,"no","Eu sou pacífica, mantenho a paz, estou em paz"
92,"εἰρήνη",1515,"no","paz"
2,"εἰρηνικός",1516,"no","pacificável, disposto a paz"
1,"εἰρηνοποιέω",1517,"no","Eu faço a paz, eu reconcilio"
1,"εἰρηνοποιός",1518,"no","Pacífico, amando a paz, um fabricante de paz"
1766,"εἰς",1519,"no","para, em direção a, para dentro, em, entre, até que, para"
336,"εἷς",1520,"no","um, uma"
11,"εἰσάγω",1521,"no","eu trago"
5,"εἰσακούω",1522,"no","Eu ouço, eu ouço"
1,"εἰσδέχομαι",1523,"no","Eu ouço, eu ouço"
4,"εἴσειμι",1524,"no","Eu entro, eu entro"
192,"εἰσέρχομαι",1525,"no","eu entro"
1,"εἰσκαλέομαι",1528,"no","Eu chamo, eu convido"
5,"εἴσοδος",1529,"no","Entrada, Entrada, Entrada"
1,"εἰσπηδάω",1530,"no","Eu pulo, me apresse"
18,"εἰσπορεύομαι",1531,"no","eu viajo para, eu entro"
1,"εἰστρέχω",1532,"no","Eu viajo para entrar, eu entro"
8,"εἰσφέρω",1533,"no","Eu líno, eu trago"
15,"εἶτα",1534,"no","então, depois disso, ao lado"
65,"εἴτε",1535,"no","se, ou, quer"
4,"εἴωθα",1486,"no","Estou acostumado, eu costumo, o que era habitual"
913,"ἐκ",1537,"no","de, de fora, de dentro de, a partir de"
82,"ἕκαστος",1538,"no","cada, todo, toda, cada um, cada uma"
1,"ἑκάστοτε",1539,"no","em toda vez, sempre"
17,"ἑκατόν",1540,"no","cem"
1,"ἑκατονταετής",1541,"no","cem anos de idade"
2,"ἑκατονταπλασίων",1542,"no","cem vezes"
20,"ἑκατοντάρχης",1543,"no","centurião"
1,"ἐκβαίνω",1545,"yes","Eu saio, eu escapei, eu resultado"
81,"ἐκβάλλω",1544,"no","eu expulso, eu lanço fora, eu envio, eu tiro, eu removo"
2,"ἔκβασις",1545,"no","saída, escapar, resultado"
1,"ἐκβολή",1546,"no","jogando fora, descartando"
1,"ἔκγονος",1549,"no","Descendido, descendente"
1,"ἐκδαπανάω",1550,"no","Eu logo, eu coloco, eu bani, eu trago, eu produzo, eu produzo"
7,"ἐκδέχομαι",1551,"no","Eu espero, eu espero"
1,"ἔκδηλος",1552,"no","perfeitamente evidente, manifesto"
3,"ἐκδημέω",1553,"no","Eu vou para o exterior, estou ausente"
4,"ἐκδίδωμι",1554,"no","Eu dei, eu deixo, eu deixo sair para minha própria vantagem"
2,"ἐκδιηγέομαι",1555,"no","Narrar de comprimento, declaro"
6,"ἐκδικέω",1556,"no","Eu dou justiça, defendo, vingo, eu vindique"
9,"ἐκδίκησις",1557,"no","defesa, vingança, punição completa"
2,"ἔκδικος",1558,"no","vingança, um vingador"
1,"ἐκδιώκω",1559,"no","Eu perseguio, expulso por perseguindo"
1,"ἔκδοτος",1560,"no","desistido, entregue"
1,"ἐκδοχή",1561,"no","esperando, expectativa"
5,"ἐκδύω",1562,"no","Eu adiei, eu decolo, eu me despi"
95,"ἐκεῖ",1563,"no","lá, ali, para lá"
27,"ἐκεῖθεν",1564,"no","daí, a partir desse lugar"
244,"ἐκεῖνος",1565,"no","aquele, aquela, aquilo"
2,"ἐκεῖσε",1566,"no","lá, lá"
7,"ἐκζητέω",1567,"no","Eu procuro, eu preciso"
1,"ἐκζήτησις",2214,"yes","pergunta, debate, controvérsia"
4,"ἐκθαμβέω",1568,"no","Eu procuro, eu preciso"
1,"ἔκθαμβος",1569,"no","cheio de espanto, espantado"
1,"ἐκθαυμάζω",2296,"yes","Eu me pergunto, eu admiro"
1,"ἔκθετος",1570,"no","expulso, exposto"
2,"ἐκκαθαίρω",1571,"no","Eu limpo, limpo completamente"
1,"ἐκκαίω",1572,"no","Eu limpo, limpo completamente"
2,"ἐκκεντέω",1574,"no","Eu penso através, eu transfix"
3,"ἐκκλάω",1575,"no","Eu penso através, eu transfix"
2,"ἐκκλείω",1576,"no","Eu desliguei para fora, excluo"
114,"ἐκκλησία",1577,"no","assembleia, congregação, reunião, igreja,"
3,"ἐκκλίνω",1578,"no","Eu me apaixono de, eu me viro"
1,"ἐκκολυμβάω",1579,"no","Eu me apaixono de, eu me viro"
1,"ἐκκομίζω",1580,"no","Eu me apaixono de, eu me viro"
10,"ἐκκόπτω",1581,"no","eu corto"
1,"ἐκκρεμάννυμι",1582,"no","Eu saio, eu espero"
1,"ἐκλαλέω",1583,"no","Eu falo, divulgo"
1,"ἐκλάμπω",1584,"no","Eu falo, divulgo"
1,"ἐκλανθάνομαι",1585,"no","Eu falo, divulgo"
22,"ἐκλέγω",1586,"no","eu escolho, eu elejo"
4,"ἐκλείπω",1587,"no","Eu falho totalmente, cejo, eu morro"
22,"ἐκλεκτός",1588,"no","escolhido, escolhida, eleito, eleita, escolha, seleção"
7,"ἐκλογή",1589,"no","Escolhendo, selecionando, escolha por Deus"
5,"ἐκλύω",1590,"no","Eu não sou desnatado, fico fraco, eu falho"
5,"ἐκμάσσω",1591,"no","Eu limpei, limpo completamente"
2,"ἐκμυκτηρίζω",1592,"no","Eu Deride, eu scoff, eu zomio muito"
1,"ἐκνεύω",1593,"no","Eu me aposento, retiro"
1,"ἐκνήφω",1594,"no","Eu me aposento, retiro"
1,"ἑκούσιος",1595,"no","disposto, voluntário, espontâneo"
2,"ἑκουσίως",1596,"no","de boa vontade"
1,"ἐκπαδάω",1530,"yes","Eu pulo, me apresse"
2,"ἔκπαλαι",1597,"no","de velho, longo desde"
4,"ἐκπειράζω",1598,"no","Eu coloquei no teste, faço julgamento de, eu tento"
2,"ἐκπέμπω",1599,"no","Eu coloquei no teste, faço julgamento de, eu tento"
1,"ἐκπερισσῶς",4057,"yes","muito, extremamente"
1,"ἐκπετάννυμι",1600,"no","Eu coloquei no teste, faço julgamento de, eu tento"
10,"ἐκπίπτω",1601,"no","eu caio, eu me apaixono, eu desapareço, eu murcho"
3,"ἐκπλέω",1602,"no","Eu saio, eu saio"
1,"ἐκπληρόω",1603,"no","Eu preencho completamente, eu cumpro em todos os particulares"
1,"ἐκπλήρωσις",1604,"no","Conclusão, Cumprimento"
13,"ἐκπλήσσω",1605,"no","eu fico atônito, eu me maravilho, eu me admiro"
3,"ἐκπνέω",1606,"no","Eu respiro meu último, expiro"
33,"ἐκπορεύομαι",1607,"no","eu saio, eu vou"
1,"ἐκπορνεύω",1608,"no","Eu jourei, eu venho"
1,"ἐκπτύω",1609,"no","Eu cuspo, eu desdém, rejeito, eu detesto"
4,"ἐκριζόω",1610,"no","Eu corra fora, eu toro"
7,"ἔκστασις",1611,"no","perplexidade, espanto"
1,"ἐκστρέφω",1612,"no","Eu mudo para o pior, eu corrox, eu pervertimo"
1,"ἐκταράσσω",1613,"no","Eu mudo para o pior, eu corrox, eu pervertimo"
16,"ἐκτείνω",1614,"no","eu lanço, eu estendo"
2,"ἐκτελέω",1615,"no","Eu completei, executo"
1,"ἐκτένεια",1616,"no","Seriedade, estrenização, intenções"
1,"ἐκτενής",1617,"no","mais sinceramente"
1,"ἐκτενής",1618,"no","intenção, constante, extenuante, intensa"
2,"ἐκτενῶς",1619,"no","sinceramente, tenazmente"
4,"ἐκτίθημι",1620,"no","Eu coloquei ou exponho um filho, eu estabeleci, eu explico"
4,"ἐκτινάσσω",1621,"no","Eu coloquei ou exponho um filho, eu estabeleci, eu explico"
8,"ἐκτός",1622,"no","sem, fora, exceto, o exterior, além de"
14,"ἕκτος",1623,"no","sexto"
5,"ἐκτρέπω",1624,"no","Eu viro de lado, eu vago, eu abandonar"
2,"ἐκτρέφω",1625,"no","Eu nutrir, eu nutrio, trago"
1,"ἔκτρωμα",1626,"no","Nascimento prematuro"
8,"ἐκφέρω",1627,"no","Eu trago, eu realizo"
8,"ἐκφεύγω",1628,"no","Eu figo para fora, eu distância, eu escape"
1,"ἐκφοβέω",1629,"no","Eu figo para fora, eu distância, eu escape"
2,"ἔκφοβος",1630,"no","muito aterrorizado"
2,"ἐκφύω",1631,"no","Eu coloquei, eu cause brotar"
27,"ἐκχέω",1632,"no","eu derramo"
1,"ἐκχωρέω",1633,"no","Eu saio, eu me afasto de"
3,"ἐκψύχω",1634,"no","Eu respiro meu último, eu morro, eu expiro"
2,"ἑκών",1635,"no","disposto, de bom grado"
15,"ἐλαία",1636,"no","oliveira"
11,"ἔλαιον",1637,"no","azeite"
1,"ἐλαιών",1638,"no","Oliveira, oliveira, monte olivet"
1,"Ἐλαμίτης",1639,"no","Elamita"
4,"ἐλάσσων",1640,"no","Menos, menores, inferiores"
1,"ἐλαττονέω",1641,"no","Eu tenho menos, falta"
3,"ἐλαττόω",1642,"no","Eu faço menos, faço inferior"
5,"ἐλαύνω",1643,"no","Eu dirijo, eu impulsiono, eu lembro"
1,"ἐλαφρία",1644,"no","Levismo, Fickless"
2,"ἐλαφρός",1645,"no","Luz, não onerosa"
13,"ἐλάχιστος",1646,"no","menos, menor, muito pouco"
1,"ἐλάχιστος",1647,"no","o menor, menos importante"
2,"Ἐλεάζαρ",1648,"no","Eleazar"
3,"ἐλεάω",1653,"yes","Eu tenho piedade, tenho misericórdia"
1,"ἐλεγμός",1650,"yes","Prova, persuasão, repreensão"
1,"ἔλεγξις",1649,"no","repreensão, repreensão, refutação"
1,"ἔλεγχος",1650,"no","Prova, persuasão, repreensão"
18,"ἐλέγχω",1651,"no","eu repreendo, eu exponho"
2,"ἐλεεινός",1652,"no","misericordioso, lamentável"
29,"ἐλεέω",1653,"no","eu tenho compaixão, eu tenho piedade, eu tenho misericórdia"
13,"ἐλεημοσύνη",1654,"no","esmola"
2,"ἐλεήμων",1655,"no","cheio de pena, misericordioso"
27,"ἔλεος",1656,"no","misericórdia, pena"
11,"ἐλευθερία",1657,"no","liberdade"
23,"ἐλεύθερος",1658,"no","livre, livre de obrigação"
7,"ἐλευθερόω",1659,"no","Eu livre, eu defini grátis, eu liberto"
1,"ἔλευσις",1660,"no","chegando, chegada, advento"
1,"ἐλεφάντινος",1661,"no","feito de marfim"
3,"Ἐλιακίμ",1662,"no","Eliakim"
1,"Ἐλιέζερ",1663,"no","Eliezer"
2,"Ἐλιούδ",1664,"no","Eliud"
9,"Ἐλισάβετ",1665,"no","Elisabeth"
1,"Ἐλισαῖος",1666,"no","Elisha"
2,"ἑλίσσω",1667,"no","Eu rolo, eu enrolo"
3,"ἕλκος",1668,"no","ferido ferido"
1,"ἑλκόω",1669,"no","Eu rolo, eu enrolo"
8,"ἕλκω",1670,"no","Eu arrasto, desenho, eu puxo, eu persuadi"
1,"Ἑλλάς",1671,"no","Hellas, Grécia"
26,"Ἕλλην",1672,"no","grego"
1,"Ἑλληνικός",1673,"no","Grego, a língua grega"
2,"Ἑλληνίς",1674,"no","grego feminino"
2,"Ἑλληνιστής",1675,"no","Helenista, judeu greciano"
2,"Ἑλληνιστί",1676,"no","Na língua grega"
2,"ἐλλογέω",1677,"no","Eu cobro, eu coloquei a conta de alguém"
1,"Ἐλμαδάμ",1678,"no","Eladam"
31,"ἐλπίζω",1679,"no","eu espero, eu estou na expectativa, eu aguardo"
53,"ἐλπίς",1680,"no","esperança"
1,"Ἐλύμας",1681,"no","Elymas"
2,"ἐλωΐ",1682,"no","meu Deus"
37,"ἐμαυτοῦ",1683,"no","de mim mesmo"
18,"ἐμβαίνω",1684,"no","eu espero"
1,"ἐμβάλλω",1685,"no","Eu lanço, eu jogo"
2,"ἐμβάπτω",1686,"no","Eu lanço, eu jogo"
1,"ἐμβατεύω",1687,"no","Eu entro, eu pus o pé"
1,"ἐμβιβάζω",1688,"no","Eu embarco, coloquei a bordo"
11,"ἐμβλέπω",1689,"no","eu olho para, eu olho"
5,"ἐμβριμάομαι",1690,"no","Eu bufo, eu expressei descontentamento indignado"
1,"ἐμέω",1692,"no","Eu bufo, eu expressei descontentamento indignado"
1,"ἐμμαίνομαι",1693,"no","Eu bufo, eu expressei descontentamento indignado"
1,"Ἐμμανουήλ",1694,"no","Emmanuel"
1,"Ἐμμαοῦς",1695,"no","Emmaus"
4,"ἐμμένω",1696,"no","Eu permaneço ou cumpro, eu permaneço, eu mantenho"
1,"Ἑμμώρ",1697,"no","Hamor"
77,"ἐμός",1699,"no","meu, minha"
1,"ἐμπαιγμονή",1701,"yes","zombaria"
1,"ἐμπαιγμός",1701,"no","zombaria"
13,"ἐμπαίζω",1702,"no","eu permaneço, eu cumpro, eu mantenho"
2,"ἐμπαίκτης",1703,"no","zombaria"
1,"ἐμπεριπατέω",1704,"no","Eu permaneço ou cumpro, eu permaneço, eu mantenho"
5,"ἐμπίπλημι",1705,"no","Eu me encho, eu satisfaço"
1,"ἐμπίπρημι",1714,"no","Eu queimo, eu incendi, eu sofro inflamação"
7,"ἐμπίπτω",1706,"no","Eu caio, eu sou lançado em"
2,"ἐμπλέκω",1707,"no","Eu envolvo, eu emarange"
1,"ἐμπλοκή",1708,"no","Enlitando, trançando"
1,"ἐμπνέω",1709,"no","Eu respiro, respiro, eu inalo"
2,"ἐμπορεύομαι",1710,"no","Eu viajo como comerciante, eu me envolvo no comércio"
1,"ἐμπορία",1711,"no","Negociação, Comércio, Tráfico, Negócios"
1,"ἐμπόριον",1712,"no","mercado, casa de mercado"
5,"ἔμπορος",1713,"no","comerciante, comerciante"
48,"ἔμπροσθεν",1715,"no","na frente, diante de"
6,"ἐμπτύω",1716,"no","Eu viajo como comerciante, eu me envolvo no comércio"
2,"ἐμφανής",1717,"no","manifesto, visível"
10,"ἐμφανίζω",1718,"no","eu manifesto, eu torno visível, eu notifico, eu informo, eu declaro, eu apareço"
5,"ἔμφοβος",1719,"no","cheio de medo, aterrorizado"
1,"ἐμφυσάω",1720,"no","Eu respiro, eu respiro"
1,"ἔμφυτος",1721,"no","inato, encravado, congênito, natural"
2743,"ἐν",1722,"no","em, dentro de, entre"
2,"ἐναγκαλίζομαι",1723,"no","Eu respiro, eu respiro"
1,"ἐνάλιος",1724,"no","Vivendo no mar"
2,"ἔναντι",1725,"no","antes, na presença de"
5,"ἐναντίον",1726,"no","antes, na presença de, aos olhos de"
8,"ἐναντίος",1727,"no","oposto, oposto, contrariamente, o adversário"
2,"ἐνάρχομαι",1728,"no","Eu respiro, eu respiro"
10,"ἔνατος",1766,"no","nono"
1,"ἐνδεής",1729,"no","Em necessidade, necessitada"
1,"ἔνδειγμα",1730,"no","token simples, sinal, prova"
11,"ἐνδείκνυμι",1731,"no","eu respiro"
4,"ἔνδειξις",1732,"no","mostrando, prova, demonstração, sinal"
6,"ἕνδεκα",1733,"no","onze"
3,"ἑνδέκατος",1734,"no","décima primeira"
1,"ἐνδέχομαι",1735,"no","Eu permito, é possível"
3,"ἐνδημέω",1736,"no","Eu permito, é possível"
2,"ἐνδιδύσκω",1737,"no","Eu coloquei, eu vesti"
2,"ἔνδικος",1738,"no","justo, só"
2,"ἐνδοξάζομαι",1740,"no","Eu coloquei, eu vesti"
4,"ἔνδοξος",1741,"no","altamente estimado, esplêndido, glorioso"
8,"ἔνδυμα",1742,"no","vestuário, reaiment"
7,"ἐνδυναμόω",1743,"no","Eu preencho com poder, fortaleço"
1,"ἐνδύνω",1744,"no","Eu vesti, entrei, eu me entro"
1,"ἔνδυσις",1745,"no","colocando em roupas"
28,"ἐνδύω",1746,"no","eu visto, eu me visto"
1,"ἐνδώμησις",1739,"no","Material de construção, estrutura"
2,"ἐνέδρα",1747,"no","Embush, enredo, traição, fraude"
2,"ἐνεδρεύω",1748,"no","Eu deito espera, procuro prosperar, defraudi, enganei"
1,"ἐνειλέω",1750,"no","Eu encerrei, eu enrolo em algo"
1,"ἔνειμι",1751,"no","Eu estou dentro"
26,"ἕνεκα",1752,"no","por causa de, por causa disso, portanto"
4,"ἐνενήκοντα",1768,"yes","noventa"
1,"ἐνεός",1769,"no","mudo, sem palavras"
8,"ἐνέργεια",1753,"no","trabalho, atividade"
21,"ἐνεργέω",1754,"no","eu trabalho, eu realizo"
2,"ἐνέργημα",1755,"no","trabalhando, efeito"
3,"ἐνεργής",1756,"no","eficaz"
2,"ἐνευλογέω",1757,"no","Eu trabalho, eu realizo, estou operativo"
3,"ἐνέχω",1758,"no","Estou com raiva de, eu enredo"
8,"ἐνθάδε",1759,"no","Aqui, neste lugar"
2,"ἔνθεν",1759,"yes","Aqui, neste lugar"
2,"ἐνθυμέομαι",1760,"no","Eu medito, eu reflito sobre"
4,"ἐνθύμησις",1761,"no","pensamento interior, reflexão, pensamentos"
6,"ἔνι",1762,"no","Eu existe, estou presente"
14,"ἐνιαυτός",1763,"no","ano"
7,"ἐνίστημι",1764,"no","Eu coloco ou sobre, estou à mão, estou presente, eu ameaço"
2,"ἐνισχύω",1765,"no","Eu revigoro, fortalecer"
5,"ἐννέα",1767,"no","nove"
1,"ἐννεύω",1770,"no","Eu revigoro, fortalecer"
2,"ἔννοια",1771,"no","pensamento, intenção, propósito"
2,"ἔννομος",1772,"no","legal, obediente à lei"
1,"ἔννυχος",1773,"no","na noite"
6,"ἐνοικέω",1774,"no","Eu habito, estou resolvido em"
1,"ἐνορκίζω",3726,"yes","Eu adjure, eu cobro solenemente por"
2,"ἑνότης",1775,"no","unidade, unidade"
2,"ἐνοχλέω",1776,"no","Eu perturbe, eu cause tumulto"
10,"ἔνοχος",1777,"no","envolvido, responsável"
3,"ἔνταλμα",1778,"no","injunção, ordenança, preceito"
2,"ἐνταφιάζω",1779,"no","I Embalm, me preparo para o enterro"
2,"ἐνταφιασμός",1780,"no","embalsamamento, preparação do corpo para enterro"
15,"ἐντέλλομαι",1781,"no","eu ordeno, eu dou ordens"
10,"ἐντεῦθεν",1782,"no","daí, a partir deste lugar, deste lado"
2,"ἔντευξις",1783,"no","petição, oração, intercessão"
5,"ἔντιμος",1784,"no","Precioso, honrado, honrado"
67,"ἐντολή",1785,"no","mandamento, ordem"
1,"ἐντόπιος",1786,"no","pertencente ao lugar, nativo, residente"
2,"ἐντός",1787,"no","dentro, dentro, o interior"
9,"ἐντρέπω",1788,"no","Eu me volto para confusão, eu coloco vergonha, reverência"
1,"ἐντρέφω",1789,"no","Eu nourish, sou educado em"
3,"ἔντρομος",1790,"no","tremendo pelo medo"
2,"ἐντροπή",1791,"no","vergonha"
1,"ἐντρυφάω",1792,"no","Eu me delimento, moro luxuosamente"
5,"ἐντυγχάνω",1793,"no","Eu encontro, eu encontro, eu chamo, faço uma petição"
3,"ἐντυλίσσω",1794,"no","Eu encerei, eu rolo, eu envolvo"
1,"ἐντυπόω",1795,"no","Eu encerei, eu rolo, eu envolvo"
1,"ἐνυβρίζω",1796,"no","Eu insulto, eu indigno, trato com desprezo"
2,"ἐνυπνιάζομαι",1797,"no","Eu insulto, eu indigno, trato com desprezo"
1,"ἐνύπνιον",1798,"no","Sonho, Vision"
94,"ἐνώπιον",1799,"no","perante, diante de, na presença de"
1,"Ἐνώς",1800,"no","ENOSH"
1,"ἐνωτίζομαι",1801,"no","Eu levo para o meu ouvido, eu ouço"
3,"Ἑνώχ",1802,"no","Enoch"
13,"ἕξ",1803,"no","seis"
2,"ἐξαγγέλλω",1804,"no","Eu anuncio publicamente, proclamar"
4,"ἐξαγοράζω",1805,"no","Eu resgatei, eu resgato"
12,"ἐξάγω",1806,"no","eu resgato, eu redimo"
8,"ἐξαιρέω",1807,"no","Eu removo, escolho, eu resgatar"
1,"ἐξαίρω",1808,"no","Eu levanto, removo"
1,"ἐξαιτέω",1809,"no","Eu exijo, peço"
5,"ἐξαίφνης",1810,"no","de repente, inesperadamente"
3,"ἐξακολουθέω",1811,"no","Eu sigo depois, imito"
2,"ἑξακόσιοι",1812,"no","seiscentos"
5,"ἐξαλείφω",1813,"no","Eu limpo, eu obrigado"
1,"ἐξάλλομαι",1814,"no","Eu limpo, eu obrigado"
1,"ἐξανάστασις",1815,"no","ressurreição"
2,"ἐξανατέλλω",1816,"no","Eu limpo, eu obrigado"
3,"ἐξανίστημι",1817,"no","Eu levanto, me levanto"
6,"ἐξαπατάω",1818,"no","Eu levanto, me levanto"
1,"ἐξάπινα",1819,"no","De repente"
2,"ἐξαπορέομαι",1820,"no","Eu sou totalmente sem recurso, estou em desespero"
14,"ἐξαποστέλλω",1821,"no","eu envio, eu mando embora, eu expulso"
2,"ἐξαρτίζω",1822,"no","Eu mobili completamente, eu equipa, termino"
1,"ἐξαστράπτω",1823,"no","Eu mobili completamente, eu equipa, termino"
6,"ἐξαυτῆς",1824,"no","Imediatamente, instantaneamente"
2,"ἐξεγείρω",1825,"no","Eu levanto, eu desperto"
4,"ἔξειμι",1826,"no","Eu saio, eu mexo"
1,"ἐξέλκω",1828,"no","Eu saio, eu mexo"
1,"ἐξέραμα",1829,"no","vomitar"
1,"ἐξεραυνάω",1830,"no","Eu procuro diligentemente, examino cuidadosamente"
217,"ἐξέρχομαι",1831,"no","eu saio"
31,"ἔξεστι(ν)",1832,"no","é permitido, é lícito, é possível"
3,"ἐξετάζω",1833,"no","Eu examino, eu questiono, eu procuro"
6,"ἐξηγέομαι",1834,"no","Eu explico, eu faço declaração"
9,"ἑξήκοντα",1835,"no","sessenta"
5,"ἑξῆς",1836,"no","Em seguida, em ordem, no dia seguinte"
1,"ἐξηχέω",1837,"no","Eu explico, eu faço declaração"
1,"ἕξις",1838,"no","condição, estado, hábito"
17,"ἐξίστημι",1839,"no","eu surpreendo, eu estou surpreso"
1,"ἐξισχύω",1840,"no","Eu tenho força para, sou perfeitamente capaz"
3,"ἔξοδος",1841,"no","Saída, Partida, Morte"
1,"ἐξολεθρεύω",1842,"no","Eu destruo totalmente, eu aniquilato"
10,"ἐξομολογέω",1843,"no","eu consinto completamente, eu confesso"
1,"ἐξορκίζω",1844,"no","Eu adjude, eu coloquei juramento"
1,"ἐξορκιστής",1845,"no","exorcista"
2,"ἐξορύσσω",1846,"no","Em você, em Gouge"
1,"ἐξουδενέω",1847,"no","Eu ignoro, desprezo"
11,"ἐξουθενέω",1848,"no","eu ignoro, eu desprezo"
102,"ἐξουσία",1849,"no","autoridade, poder"
4,"ἐξουσιάζω",1850,"no","Eu ignoro, desprezo"
1,"ἐξοχή",1851,"no","eminência, distinção"
1,"ἐξυπνίζω",1852,"no","Eu ignoro, desprezo"
1,"ἔξυπνος",1853,"no","despojado de sono"
62,"ἔξω",1854,"no","fora de, de fora, fora"
13,"ἔξωθεν",1855,"no","de fora, fora"
2,"ἐξωθέω",1856,"no","Eu expulso, eu expele, eu impulsiono"
3,"ἐξώτερος",1857,"no","mais externo, externo"
2,"ἔοικα",1503,"no","Eu sou como, eu se assemelham"
1,"ἑορτάζω",1858,"no","Eu sou como, eu se assemelham"
25,"ἑορτή",1859,"no","festival, Festa"
52,"ἐπαγγελία",1860,"no","promessa"
15,"ἐπαγγέλλομαι",1861,"no","eu prometo, eu confesso"
2,"ἐπάγγελμα",1862,"no","promessa"
3,"ἐπάγω",1863,"no","Eu prometo, professo"
1,"ἐπαγωνίζομαι",1864,"no","Eu prometo, professo"
1,"ἐπαθροίζω",1865,"no","Eu me junho juntos, eu me multi, eu pressiono ao redor"
1,"Ἐπαίνετος",1866,"no","Epaenetus"
6,"ἐπαινέω",1867,"no","Eu louvo, recomendo"
11,"ἔπαινος",1868,"no","elogio, louvor"
19,"ἐπαίρω",1869,"no","eu levanto"
11,"ἐπαισχύνομαι",1870,"no","eu levanto"
2,"ἐπαιτέω",1871,"no","Eu imploro, peço esmolas"
4,"ἐπακολουθέω",1872,"no","Eu sigo perto depois, eu endossse"
1,"ἐπακούω",1873,"no","Eu ouço, ouço favoravelmente"
1,"ἐπακροάομαι",1874,"no","Eu ouço, eu ouço"
3,"ἐπάν",1875,"no","Depois de, quando"
1,"ἐπάναγκες",1876,"no","necessariamente"
3,"ἐπανάγω",1877,"no","Eu coloquei fora, eu subo"
1,"ἐπαναμιμνῄσκω",1878,"no","Eu coloquei fora, eu subo"
2,"ἐπαναπαύομαι",1879,"no","Eu descanso, confio em contato"
2,"ἐπανέρχομαι",1880,"no","Eu volto, volto novamente"
2,"ἐπανίστημι",1881,"no","Eu volto, volto novamente"
1,"ἐπανόρθωσις",1882,"no","Correção, Reforma"
19,"ἐπάνω",1883,"no","no topo, acima, superior a"
1,"ἐπάρατος",1944,"yes","amaldiçoado"
3,"ἐπαρκέω",1884,"no","Eu ajuda, eu alivio, eu serviço, eu procuro ajuda"
1,"ἐπαρχεία",1885,"no","Esfera do dever, província"
1,"ἐπάρχειος",1885,"yes","Esfera do dever, província"
1,"ἔπαυλις",1886,"no","Fazenda, Estate, Moradia"
17,"ἐπαύριον",1887,"no","amanhã"
1,"ἐπαυτοφώρῳ",1888,"yes","No próprio ato"
3,"Ἐπαφρᾶς",1889,"no","Epafras"
1,"ἐπαφρίζω",1890,"no","Eu ajuda, eu alivio, eu serviço, eu procuro ajuda"
2,"Ἐπαφρόδιτος",1891,"no","Epafrodito"
2,"ἐπεγείρω",1892,"no","Eu desperto, eu estimulei, eu exceto contra"
26,"ἐπεί",1893,"no","depois, pois, caso contrário"
10,"ἐπειδή",1894,"no","quando, desde então"
1,"ἐπειδήπερ",1895,"no","desde"
2,"ἐπεῖδον",1896,"no","Eu olhei, considi"
5,"ἔπειμι",1966,"no","Eu olhei, considi"
1,"ἐπεισαγωγή",1898,"no","trazendo, introdução, importação"
1,"ἐπεισελεύσεται",1904,"yes","Eu me aproximo, eu ultrapasse, eu ataque"
16,"ἔπειτα",1899,"no","então, depois disso, depois"
1,"ἐπέκεινα",1900,"no","além"
1,"ἐπεκτείνομαι",1901,"no","Eu me aproximo, eu ultrapasse, eu ataque"
1,"ἐπενδύτης",1903,"no","casaco, envoltório externo"
2,"ἐπενδύω",1902,"no","Eu me aproximo, eu ultrapasse, eu ataque"
9,"ἐπέρχομαι",1904,"no","Eu me aproximo, eu ultrapasse, eu ataque"
56,"ἐπερωτάω",1905,"no","eu pergunto"
1,"ἐπερώτημα",1906,"no","Inquérito, pedido, apelo"
5,"ἐπέχω",1907,"no","Eu me aguento, eu presto atenção, notei, eu atraso"
