"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
62,"δοκέω",1380,"no","pensar; parecer"
22,"δοκιμάζω",1381,"no","poner a prueba, probar, examinar"
1,"δοκιμασία",1382,"yes",""
7,"δοκιμή",1382,"no",""
2,"δοκίμιον",1383,"no",""
7,"δόκιμος",1384,"no",""
6,"δοκός",1385,"no",""
1,"δόλιος",1386,"no",""
1,"δολιόω",1387,"no",""
11,"δόλος",1388,"no","engaño, mentira, traición"
1,"δολόω",1389,"no",""
4,"δόμα",1390,"no",""
166,"δόξα",1391,"no","honor, renombre, gloria"
61,"δοξάζω",1392,"no","glorificar, honrar"
2,"Δορκάς",1393,"no",""
2,"δόσις",1394,"no",""
1,"δότης",1395,"no",""
1,"δουλαγωγέω",1396,"no",""
5,"δουλεία",1397,"no",""
25,"δουλεύω",1398,"no","servir"
3,"δούλη",1399,"no",""
126,"δοῦλος (II)",1401,"no","siervo"
8,"δουλόω",1402,"no",""
2,"δοχή",1403,"no",""
13,"δράκων",1404,"no","dragón"
1,"δράσσομαι",1405,"no",""
3,"δραχμή",1406,"no",""
8,"δρέπανον",1407,"no",""
3,"δρόμος",1408,"no",""
1,"Δρούσιλλα",1409,"no",""
209,"δύναμαι",1410,"no","ser poderoso, ser capaz, poder hacer"
119,"δύναμις",1411,"no","poder, fuerza; maravillas, milagros"
2,"δυναμόω",1412,"no",""
3,"δυνάστης",1413,"no",""
3,"δυνατέω",1414,"no",""
32,"δυνατός",1415,"no","poderoso, poder, posible"
2,"δύνω",1416,"no",""
133,"δύο",1417,"no","dos"
1,"δυσβάστακτος",1419,"no",""
1,"δυσεντέριον",1420,"no",""
1,"δυσερμήνευτος",1421,"no",""
1,"δύσις",1424,"yes",""
1,"δύσκολος",1422,"no",""
3,"δυσκόλως",1423,"no",""
5,"δυσμή",1424,"no",""
1,"δυσνόητος",1425,"no",""
1,"δυσφημέω",1426,"yes",""
1,"δυσφημία",1426,"no",""
75,"δώδεκα",1427,"no","doce"
1,"δωδέκατος",1428,"no",""
1,"δωδεκάφυλον",1429,"no",""
7,"δῶμα",1430,"no",""
11,"δωρεά",1431,"no","regalo"
9,"δωρεάν",1432,"no",""
3,"δωρέομαι",1433,"no",""
2,"δώρημα",1434,"no",""
19,"δῶρον",1435,"no","ofrenda, regalo, don"
1,"ἔα",1436,"no",""
337,"ἐάν",1437,"no","si; cuando"
2,"ἐάνπερ",1437,"yes",""
11,"ἑαυτοῦ",848,"no","de sí mismo, para sí mismo"
320,"ἑαυτοῦ",1438,"no","de sí mismo, para sí mismo"
11,"ἐάω",1439,"no","permitir, dejar"
5,"ἑβδομήκοντα",1440,"no",""
1,"ἑβδομηκοντάκις",1441,"no",""
9,"ἕβδομος",1442,"no",""
1,"Ἔβερ",1443,"no",""
4,"Ἑβραῖος",1445,"no",""
3,"Ἑβραΐς",1446,"no",""
7,"Ἑβραϊστί",1447,"no",""
42,"ἐγγίζω",1448,"no","acercarse"
3,"ἐγγράφω",1449,"no",""
1,"ἔγγυος",1450,"no",""
30,"ἐγγύς",1451,"no","cerca"
1,"ἐγγύς",1452,"no",""
143,"ἐγείρω",1453,"no","levantar, hacer surgir; resucitar"
1,"ἔγερσις",1454,"no",""
1,"ἐγκάθετος",1455,"no",""
1,"ἐγκαίνια",1456,"no",""
2,"ἐγκαινίζω",1457,"no",""
6,"ἐγκακέω",1573,"no",""
7,"ἐγκαλέω",1458,"no",""
10,"ἐγκαταλείπω",1459,"no","dejar, abandonar, desatender"
1,"ἐγκατοικέω",1460,"no",""
1,"ἐγκαυχάομαι",2744,"yes",""
6,"ἐγκεντρίζω",1461,"no",""
2,"ἔγκλημα",1462,"no",""
1,"ἐγκομβόομαι",1463,"no",""
1,"ἐγκοπή",1464,"no",""
5,"ἐγκόπτω",1465,"no",""
4,"ἐγκράτεια",1466,"no",""
2,"ἐγκρατεύομαι",1467,"no",""
1,"ἐγκρατής",1468,"no",""
1,"ἐγκρίνω",1469,"no",""
1,"ἐγκρύπτω",1470,"no",""
1,"ἔγκυος",1471,"no",""
1,"ἐγχρίω",1472,"no",""
2567,"ἐγώ",1473,"no","yo"
1,"ἐδαφίζω",1474,"no",""
1,"ἔδαφος",1475,"no",""
3,"ἑδραῖος",1476,"no",""
1,"ἑδραίωμα",1477,"no",""
2,"Ἑζεκίας",1478,"no",""
1,"ἐθελοθρησκία",1479,"no",""
1,"ἐθίζω",1480,"no",""
1,"ἐθνάρχης",1481,"no",""
4,"ἐθνικός",1482,"no",""
1,"ἐθνικῶς",1483,"no",""
162,"ἔθνος",1484,"no","raza, gente; no judíos, paganos"
12,"ἔθος",1485,"no","costumbre"
501,"εἰ",1487,"no","si"
8,"εἰ δὲ μή",1490,"no",""
1,"εἰδέα",2397,"no",""
5,"εἶδος",1491,"no",""
1,"εἰδωλεῖον",1493,"no",""
9,"εἰδωλόθυτος",1494,"no",""
7,"εἰδωλολάτρης",1496,"no",""
4,"εἰδωλολατρία",1495,"no",""
11,"εἴδωλον",1497,"no","ídolo, dios falso"
6,"εἰκῇ",1500,"no",""
10,"εἴκοσι",1501,"no","veinte"
1,"εἰκοσιτρεῖς",1501,"no",""
1,"εἴκω",1502,"no",""
23,"εἰκών",1504,"no","imagen, semejanza; estatua, ícono"
3,"εἰλικρίνεια",1505,"no",""
2,"εἰλικρινής",1506,"no",""
2457,"εἰμί",1510,"no","ser, existir"
6,"εἴπερ",1512,"no",""
96,"εἶπον",2046,"no","decir, hablar"
4,"εἰρηνεύω",1514,"no",""
92,"εἰρήνη",1515,"no","paz"
2,"εἰρηνικός",1516,"no",""
1,"εἰρηνοποιέω",1517,"no",""
1,"εἰρηνοποιός",1518,"no",""
1766,"εἰς",1519,"no","en, entre, hasta, para, en, sobre (acus), adentro, hasta, para"
336,"εἷς",1520,"no","uno, una"
11,"εἰσάγω",1521,"no","introducir"
5,"εἰσακούω",1522,"no",""
1,"εἰσδέχομαι",1523,"no",""
4,"εἴσειμι",1524,"no",""
192,"εἰσέρχομαι",1525,"no","entrar"
1,"εἰσκαλέομαι",1528,"no",""
5,"εἴσοδος",1529,"no",""
1,"εἰσπηδάω",1530,"no",""
18,"εἰσπορεύομαι",1531,"no","entrar"
1,"εἰστρέχω",1532,"no",""
8,"εἰσφέρω",1533,"no",""
15,"εἶτα",1534,"no","luego, después; además"
65,"εἴτε",1535,"no","y si, si"
4,"εἴωθα",1486,"no",""
913,"ἐκ",1537,"no","de, desde (gen)"
82,"ἕκαστος",1538,"no","cada, cada uno"
1,"ἑκάστοτε",1539,"no",""
17,"ἑκατόν",1540,"no","cien"
1,"ἑκατονταετής",1541,"no",""
2,"ἑκατονταπλασίων",1542,"no",""
20,"ἑκατοντάρχης",1543,"no","centurión"
1,"ἐκβαίνω",1545,"yes",""
81,"ἐκβάλλω",1544,"no","tirar, echar fuera, expulsar; enviar"
2,"ἔκβασις",1545,"no",""
1,"ἐκβολή",1546,"no",""
1,"ἔκγονος",1549,"no",""
1,"ἐκδαπανάω",1550,"no",""
7,"ἐκδέχομαι",1551,"no",""
1,"ἔκδηλος",1552,"no",""
3,"ἐκδημέω",1553,"no",""
4,"ἐκδίδωμι",1554,"no",""
2,"ἐκδιηγέομαι",1555,"no",""
6,"ἐκδικέω",1556,"no",""
9,"ἐκδίκησις",1557,"no",""
2,"ἔκδικος",1558,"no",""
1,"ἐκδιώκω",1559,"no",""
1,"ἔκδοτος",1560,"no",""
1,"ἐκδοχή",1561,"no",""
5,"ἐκδύω",1562,"no",""
95,"ἐκεῖ",1563,"no","allá, allí, en ese lugar"
27,"ἐκεῖθεν",1564,"no","de allí, desde ese lugar"
244,"ἐκεῖνος",1565,"no","aquel, aquella, aquello"
2,"ἐκεῖσε",1566,"no",""
7,"ἐκζητέω",1567,"no",""
1,"ἐκζήτησις",2214,"yes",""
4,"ἐκθαμβέω",1568,"no",""
1,"ἔκθαμβος",1569,"no",""
1,"ἐκθαυμάζω",2296,"yes",""
1,"ἔκθετος",1570,"no",""
2,"ἐκκαθαίρω",1571,"no",""
1,"ἐκκαίω",1572,"no",""
2,"ἐκκεντέω",1574,"no",""
3,"ἐκκλάω",1575,"no",""
2,"ἐκκλείω",1576,"no",""
114,"ἐκκλησία",1577,"no","asamblea, congregación, iglesia"
3,"ἐκκλίνω",1578,"no",""
1,"ἐκκολυμβάω",1579,"no",""
1,"ἐκκομίζω",1580,"no",""
10,"ἐκκόπτω",1581,"no","cortar; quitar"
1,"ἐκκρεμάννυμι",1582,"no",""
1,"ἐκλαλέω",1583,"no",""
1,"ἐκλάμπω",1584,"no",""
1,"ἐκλανθάνομαι",1585,"no",""
22,"ἐκλέγω",1586,"no","elegir, escoger"
4,"ἐκλείπω",1587,"no",""
22,"ἐκλεκτός",1588,"no","elegido"
7,"ἐκλογή",1589,"no",""
5,"ἐκλύω",1590,"no",""
5,"ἐκμάσσω",1591,"no",""
2,"ἐκμυκτηρίζω",1592,"no",""
1,"ἐκνεύω",1593,"no",""
1,"ἐκνήφω",1594,"no",""
1,"ἑκούσιος",1595,"no",""
2,"ἑκουσίως",1596,"no",""
1,"ἐκπαδάω",1530,"yes",""
2,"ἔκπαλαι",1597,"no",""
4,"ἐκπειράζω",1598,"no",""
2,"ἐκπέμπω",1599,"no",""
1,"ἐκπερισσῶς",4057,"yes",""
1,"ἐκπετάννυμι",1600,"no",""
10,"ἐκπίπτω",1601,"no","caer; encallar; fallar, no cumplirse"
3,"ἐκπλέω",1602,"no",""
1,"ἐκπληρόω",1603,"no",""
1,"ἐκπλήρωσις",1604,"no",""
13,"ἐκπλήσσω",1605,"no","admirar, asombrar"
3,"ἐκπνέω",1606,"no",""
33,"ἐκπορεύομαι",1607,"no","salir"
1,"ἐκπορνεύω",1608,"no",""
1,"ἐκπτύω",1609,"no",""
4,"ἐκριζόω",1610,"no",""
7,"ἔκστασις",1611,"no",""
1,"ἐκστρέφω",1612,"no",""
1,"ἐκταράσσω",1613,"no",""
16,"ἐκτείνω",1614,"no","estirar, lanzar"
2,"ἐκτελέω",1615,"no",""
1,"ἐκτένεια",1616,"no",""
1,"ἐκτενής",1617,"no",""
1,"ἐκτενής",1618,"no",""
2,"ἐκτενῶς",1619,"no",""
4,"ἐκτίθημι",1620,"no",""
4,"ἐκτινάσσω",1621,"no",""
8,"ἐκτός",1622,"no",""
14,"ἕκτος",1623,"no","sexto"
5,"ἐκτρέπω",1624,"no",""
2,"ἐκτρέφω",1625,"no",""
1,"ἔκτρωμα",1626,"no",""
8,"ἐκφέρω",1627,"no",""
8,"ἐκφεύγω",1628,"no",""
1,"ἐκφοβέω",1629,"no",""
2,"ἔκφοβος",1630,"no",""
2,"ἐκφύω",1631,"no",""
27,"ἐκχέω",1632,"no","derramar, verter"
1,"ἐκχωρέω",1633,"no",""
3,"ἐκψύχω",1634,"no",""
2,"ἑκών",1635,"no",""
15,"ἐλαία",1636,"no","olivo"
11,"ἔλαιον",1637,"no","aceite de oliva"
1,"ἐλαιών",1638,"no",""
1,"Ἐλαμίτης",1639,"no",""
4,"ἐλάσσων",1640,"no",""
1,"ἐλαττονέω",1641,"no",""
3,"ἐλαττόω",1642,"no",""
5,"ἐλαύνω",1643,"no",""
1,"ἐλαφρία",1644,"no",""
2,"ἐλαφρός",1645,"no",""
13,"ἐλάχιστος",1646,"no","menos, el más pequeño, muy poco"
1,"ἐλάχιστος",1647,"no",""
2,"Ἐλεάζαρ",1648,"no",""
3,"ἐλεάω",1653,"yes",""
1,"ἐλεγμός",1650,"yes",""
1,"ἔλεγξις",1649,"no",""
1,"ἔλεγχος",1650,"no",""
18,"ἐλέγχω",1651,"no","mostrar la falta o error, convencer a alguien de su falta o error; condenar"
2,"ἐλεεινός",1652,"no",""
29,"ἐλεέω",1653,"no","compadecer, tener misericordia "
13,"ἐλεημοσύνη",1654,"no","limosna"
2,"ἐλεήμων",1655,"no",""
27,"ἔλεος",1656,"no","compasión, misericordia"
11,"ἐλευθερία",1657,"no","libertad"
23,"ἐλεύθερος",1658,"no","libre, libre de obligación"
7,"ἐλευθερόω",1659,"no",""
1,"ἔλευσις",1660,"no",""
1,"ἐλεφάντινος",1661,"no",""
3,"Ἐλιακίμ",1662,"no",""
1,"Ἐλιέζερ",1663,"no",""
2,"Ἐλιούδ",1664,"no",""
9,"Ἐλισάβετ",1665,"no",""
1,"Ἐλισαῖος",1666,"no",""
2,"ἑλίσσω",1667,"no",""
3,"ἕλκος",1668,"no",""
1,"ἑλκόω",1669,"no",""
8,"ἕλκω",1670,"no",""
1,"Ἑλλάς",1671,"no",""
26,"Ἕλλην",1672,"no","Heleno, Griego"
1,"Ἑλληνικός",1673,"no",""
2,"Ἑλληνίς",1674,"no",""
2,"Ἑλληνιστής",1675,"no",""
2,"Ἑλληνιστί",1676,"no",""
2,"ἐλλογέω",1677,"no",""
1,"Ἐλμαδάμ",1678,"no",""
31,"ἐλπίζω",1679,"no","esperar, confiar"
53,"ἐλπίς",1680,"no","esperanza, expectativa "
1,"Ἐλύμας",1681,"no",""
2,"ἐλωΐ",1682,"no",""
37,"ἐμαυτοῦ",1683,"no","de mí mismo"
18,"ἐμβαίνω",1684,"no","embarcarse"
1,"ἐμβάλλω",1685,"no",""
2,"ἐμβάπτω",1686,"no",""
1,"ἐμβατεύω",1687,"no",""
1,"ἐμβιβάζω",1688,"no",""
11,"ἐμβλέπω",1689,"no","mirar, ver"
5,"ἐμβριμάομαι",1690,"no",""
1,"ἐμέω",1692,"no",""
1,"ἐμμαίνομαι",1693,"no",""
1,"Ἐμμανουήλ",1694,"no",""
1,"Ἐμμαοῦς",1695,"no",""
4,"ἐμμένω",1696,"no",""
1,"Ἑμμώρ",1697,"no",""
77,"ἐμός",1699,"no","mi, mío"
1,"ἐμπαιγμονή",1701,"yes",""
1,"ἐμπαιγμός",1701,"no",""
13,"ἐμπαίζω",1702,"no","burlar"
2,"ἐμπαίκτης",1703,"no",""
1,"ἐμπεριπατέω",1704,"no",""
5,"ἐμπίπλημι",1705,"no",""
1,"ἐμπίπρημι",1714,"no",""
7,"ἐμπίπτω",1706,"no",""
2,"ἐμπλέκω",1707,"no",""
1,"ἐμπλοκή",1708,"no",""
1,"ἐμπνέω",1709,"no",""
2,"ἐμπορεύομαι",1710,"no",""
1,"ἐμπορία",1711,"no",""
1,"ἐμπόριον",1712,"no",""
5,"ἔμπορος",1713,"no",""
48,"ἔμπροσθεν",1715,"no","delante de, ante"
6,"ἐμπτύω",1716,"no",""
2,"ἐμφανής",1717,"no",""
10,"ἐμφανίζω",1718,"no","mostrar, reportar contra, acusar, aparecer ante"
5,"ἔμφοβος",1719,"no",""
1,"ἐμφυσάω",1720,"no",""
1,"ἔμφυτος",1721,"no",""
2743,"ἐν",1722,"no","en (dat)"
2,"ἐναγκαλίζομαι",1723,"no",""
1,"ἐνάλιος",1724,"no",""
2,"ἔναντι",1725,"no",""
5,"ἐναντίον",1726,"no",""
8,"ἐναντίος",1727,"no",""
2,"ἐνάρχομαι",1728,"no",""
10,"ἔνατος",1766,"no","noveno"
1,"ἐνδεής",1729,"no",""
1,"ἔνδειγμα",1730,"no",""
11,"ἐνδείκνυμι",1731,"no","mostrar, demostrar, dar prueba"
4,"ἔνδειξις",1732,"no",""
6,"ἕνδεκα",1733,"no",""
3,"ἑνδέκατος",1734,"no",""
1,"ἐνδέχομαι",1735,"no",""
3,"ἐνδημέω",1736,"no",""
2,"ἐνδιδύσκω",1737,"no",""
2,"ἔνδικος",1738,"no",""
2,"ἐνδοξάζομαι",1740,"no",""
4,"ἔνδοξος",1741,"no",""
8,"ἔνδυμα",1742,"no",""
7,"ἐνδυναμόω",1743,"no",""
1,"ἐνδύνω",1744,"no",""
1,"ἔνδυσις",1745,"no",""
28,"ἐνδύω",1746,"no","ponerse, vestir"
1,"ἐνδώμησις",1739,"no",""
2,"ἐνέδρα",1747,"no",""
2,"ἐνεδρεύω",1748,"no",""
1,"ἐνειλέω",1750,"no",""
1,"ἔνειμι",1751,"no",""
26,"ἕνεκα",1752,"no","por causa de, a causa de (gen)"
4,"ἐνενήκοντα",1768,"yes",""
1,"ἐνεός",1769,"no",""
8,"ἐνέργεια",1753,"no",""
21,"ἐνεργέω",1754,"no","trabajar, lograr, ser eficaz"
2,"ἐνέργημα",1755,"no",""
3,"ἐνεργής",1756,"no",""
2,"ἐνευλογέω",1757,"no",""
3,"ἐνέχω",1758,"no",""
8,"ἐνθάδε",1759,"no",""
2,"ἔνθεν",1759,"yes",""
2,"ἐνθυμέομαι",1760,"no",""
4,"ἐνθύμησις",1761,"no",""
6,"ἔνι",1762,"no",""
14,"ἐνιαυτός",1763,"no","año"
7,"ἐνίστημι",1764,"no",""
2,"ἐνισχύω",1765,"no",""
5,"ἐννέα",1767,"no",""
1,"ἐννεύω",1770,"no",""
2,"ἔννοια",1771,"no",""
2,"ἔννομος",1772,"no",""
1,"ἔννυχος",1773,"no",""
6,"ἐνοικέω",1774,"no",""
1,"ἐνορκίζω",3726,"yes",""
2,"ἑνότης",1775,"no",""
2,"ἐνοχλέω",1776,"no",""
10,"ἔνοχος",1777,"no","involucrado en, culpable"
3,"ἔνταλμα",1778,"no",""
2,"ἐνταφιάζω",1779,"no",""
2,"ἐνταφιασμός",1780,"no",""
15,"ἐντέλλομαι",1781,"no","mandar, ordenar"
10,"ἐντεῦθεν",1782,"no","de aquí, en este lado"
2,"ἔντευξις",1783,"no",""
5,"ἔντιμος",1784,"no",""
67,"ἐντολή",1785,"no","ordenanza, orden, mandamiento"
1,"ἐντόπιος",1786,"no",""
2,"ἐντός",1787,"no",""
9,"ἐντρέπω",1788,"no",""
1,"ἐντρέφω",1789,"no",""
3,"ἔντρομος",1790,"no",""
2,"ἐντροπή",1791,"no",""
1,"ἐντρυφάω",1792,"no",""
5,"ἐντυγχάνω",1793,"no",""
3,"ἐντυλίσσω",1794,"no",""
1,"ἐντυπόω",1795,"no",""
1,"ἐνυβρίζω",1796,"no",""
2,"ἐνυπνιάζομαι",1797,"no",""
1,"ἐνύπνιον",1798,"no",""
94,"ἐνώπιον",1799,"no","delante de (gen); en la presencia de"
1,"Ἐνώς",1800,"no",""
1,"ἐνωτίζομαι",1801,"no",""
3,"Ἑνώχ",1802,"no",""
13,"ἕξ",1803,"no","seis"
2,"ἐξαγγέλλω",1804,"no",""
4,"ἐξαγοράζω",1805,"no",""
12,"ἐξάγω",1806,"no","sacar, llevar fuera"
8,"ἐξαιρέω",1807,"no",""
1,"ἐξαίρω",1808,"no",""
1,"ἐξαιτέω",1809,"no",""
5,"ἐξαίφνης",1810,"no",""
3,"ἐξακολουθέω",1811,"no",""
2,"ἑξακόσιοι",1812,"no",""
5,"ἐξαλείφω",1813,"no",""
1,"ἐξάλλομαι",1814,"no",""
1,"ἐξανάστασις",1815,"no",""
2,"ἐξανατέλλω",1816,"no",""
3,"ἐξανίστημι",1817,"no",""
6,"ἐξαπατάω",1818,"no",""
1,"ἐξάπινα",1819,"no",""
2,"ἐξαπορέομαι",1820,"no",""
14,"ἐξαποστέλλω",1821,"no","enviar "
2,"ἐξαρτίζω",1822,"no",""
1,"ἐξαστράπτω",1823,"no",""
6,"ἐξαυτῆς",1824,"no",""
2,"ἐξεγείρω",1825,"no",""
4,"ἔξειμι",1826,"no",""
1,"ἐξέλκω",1828,"no",""
1,"ἐξέραμα",1829,"no",""
1,"ἐξεραυνάω",1830,"no",""
217,"ἐξέρχομαι",1831,"no","ir afuera, venir afuera"
31,"ἔξεστι(ν)",1832,"no","es permitido, legal, posible"
3,"ἐξετάζω",1833,"no",""
6,"ἐξηγέομαι",1834,"no",""
9,"ἑξήκοντα",1835,"no",""
5,"ἑξῆς",1836,"no",""
1,"ἐξηχέω",1837,"no",""
1,"ἕξις",1838,"no",""
17,"ἐξίστημι",1839,"no","asombrar, estoy asombrado"
1,"ἐξισχύω",1840,"no",""
3,"ἔξοδος",1841,"no",""
1,"ἐξολεθρεύω",1842,"no",""
10,"ἐξομολογέω",1843,"no","aceptar, consentir; (med.) confesar, reconocer, alabar"
1,"ἐξορκίζω",1844,"no",""
1,"ἐξορκιστής",1845,"no",""
2,"ἐξορύσσω",1846,"no",""
1,"ἐξουδενέω",1847,"no",""
11,"ἐξουθενέω",1848,"no","ignorar, despreciar, rechazar"
102,"ἐξουσία",1849,"no","autoridad; poder, capacidad"
4,"ἐξουσιάζω",1850,"no",""
1,"ἐξοχή",1851,"no",""
1,"ἐξυπνίζω",1852,"no",""
1,"ἔξυπνος",1853,"no",""
62,"ἔξω",1854,"no","sin, afuera"
13,"ἔξωθεν",1855,"no","de afuera, afuera"
2,"ἐξωθέω",1856,"no",""
3,"ἐξώτερος",1857,"no",""
2,"ἔοικα",1503,"no",""
1,"ἑορτάζω",1858,"no",""
25,"ἑορτή",1859,"no","fiesta"
52,"ἐπαγγελία",1860,"no","promesa"
15,"ἐπαγγέλλομαι",1861,"no","prometer, profesar"
2,"ἐπάγγελμα",1862,"no",""
3,"ἐπάγω",1863,"no",""
1,"ἐπαγωνίζομαι",1864,"no",""
1,"ἐπαθροίζω",1865,"no",""
1,"Ἐπαίνετος",1866,"no",""
6,"ἐπαινέω",1867,"no",""
11,"ἔπαινος",1868,"no","alabanza, elogio"
19,"ἐπαίρω",1869,"no","levantar, elevar"
11,"ἐπαισχύνομαι",1870,"no","avergonzarse"
2,"ἐπαιτέω",1871,"no",""
4,"ἐπακολουθέω",1872,"no",""
1,"ἐπακούω",1873,"no",""
1,"ἐπακροάομαι",1874,"no",""
3,"ἐπάν",1875,"no",""
1,"ἐπάναγκες",1876,"no",""
3,"ἐπανάγω",1877,"no",""
1,"ἐπαναμιμνῄσκω",1878,"no",""
2,"ἐπαναπαύομαι",1879,"no",""
2,"ἐπανέρχομαι",1880,"no",""
2,"ἐπανίστημι",1881,"no",""
1,"ἐπανόρθωσις",1882,"no",""
19,"ἐπάνω",1883,"no","en, sobre, arriba de (gen); encima; más de"
1,"ἐπάρατος",1944,"yes",""
3,"ἐπαρκέω",1884,"no",""
1,"ἐπαρχεία",1885,"no",""
1,"ἐπάρχειος",1885,"yes",""
1,"ἔπαυλις",1886,"no",""
17,"ἐπαύριον",1887,"no","mañana"
1,"ἐπαυτοφώρῳ",1888,"yes",""
3,"Ἐπαφρᾶς",1889,"no",""
1,"ἐπαφρίζω",1890,"no",""
2,"Ἐπαφρόδιτος",1891,"no",""
2,"ἐπεγείρω",1892,"no",""
26,"ἐπεί",1893,"no","después, desde, porque, si no"
10,"ἐπειδή",1894,"no","porque, ya que, puesto que"
1,"ἐπειδήπερ",1895,"no",""
2,"ἐπεῖδον",1896,"no",""
5,"ἔπειμι",1966,"no",""
1,"ἐπεισαγωγή",1898,"no",""
1,"ἐπεισελεύσεται",1904,"yes",""
16,"ἔπειτα",1899,"no","entonces, después"
1,"ἐπέκεινα",1900,"no",""
1,"ἐπεκτείνομαι",1901,"no",""
1,"ἐπενδύτης",1903,"no",""
2,"ἐπενδύω",1902,"no",""
9,"ἐπέρχομαι",1904,"no",""
56,"ἐπερωτάω",1905,"no","interrogar, preguntar, demandar de"
1,"ἐπερώτημα",1906,"no",""
5,"ἐπέχω",1907,"no",""
2,"ἐπηρεάζω",1908,"no",""
886,"ἐπί",1909,"no","en, sobre, junto a (gen); por causa de (dat); en, sobre, contra; durante (acus)"
6,"ἐπιβαίνω",1910,"no",""
18,"ἐπιβάλλω",1911,"no","echar; poner; golpear contra"
3,"ἐπιβαρέω",1912,"no",""
3,"ἐπιβιβάζω",1913,"no",""
3,"ἐπιβλέπω",1914,"no",""
4,"ἐπίβλημα",1915,"no",""
4,"ἐπιβουλή",1917,"no",""
1,"ἐπιγαμβρεύω",1918,"no",""
7,"ἐπίγειος",1919,"no",""
1,"ἐπιγίνομαι",1920,"no",""
44,"ἐπιγινώσκω",1921,"no","llegar a conocer, discernir, reconocer"
20,"ἐπίγνωσις",1922,"no","conocimiento discernimiento, reconocimiento"
5,"ἐπιγραφή",1923,"no",""
5,"ἐπιγράφω",1924,"no",""
7,"ἐπιδείκνυμι",1925,"no",""
2,"ἐπιδέχομαι",1926,"no",""
2,"ἐπιδημέω",1927,"no",""
1,"ἐπιδιατάσσομαι",1928,"no",""
9,"ἐπιδίδωμι",1929,"no",""
1,"ἐπιδιορθόω",1930,"no",""
1,"ἐπιδύω",1931,"no",""
2,"ἐπιείκεια",1932,"no",""
5,"ἐπιεικής",1933,"no",""
13,"ἐπιζητέω",1934,"no","buscar, desear"
1,"ἐπιθανάτιος",1935,"no",""
4,"ἐπίθεσις",1936,"no",""
16,"ἐπιθυμέω",1937,"no","desear"
1,"ἐπιθυμητής",1938,"no",""
38,"ἐπιθυμία",1939,"no","deseo; codicia; lascivia, pasión"
1,"ἐπικαθίζω",1940,"no",""
30,"ἐπικαλέω",1941,"no","llamar, poner nombre; invocar"
1,"ἐπικάλυμμα",1942,"no",""
1,"ἐπικαλύπτω",1943,"no",""
2,"ἐπικατάρατος",1944,"no",""
7,"ἐπίκειμαι",1945,"no",""
1,"ἐπικέλλω",2027,"yes",""
1,"Ἐπικούρειος",1946,"no",""
1,"ἐπικουρία",1947,"no",""
1,"ἐπικρίνω",1948,"no",""
19,"ἐπιλαμβάνομαι",1949,"no","agarrar, apoderarse de"
8,"ἐπιλανθάνομαι",1950,"no",""
2,"ἐπιλέγω",1951,"no",""
1,"ἐπιλείπω",1952,"no",""
1,"ἐπιλείχω",621,"yes",""
1,"ἐπιλησμονή",1953,"no",""
1,"ἐπίλοιπος",1954,"no",""
1,"ἐπίλυσις",1955,"no",""
2,"ἐπιλύω",1956,"no",""
1,"ἐπιμαρτυρέω",1957,"no",""
1,"ἐπιμέλεια",1958,"no",""
3,"ἐπιμελέομαι",1959,"no",""
1,"ἐπιμελῶς",1960,"no",""
16,"ἐπιμένω",1961,"no","permanecer, tardar, persistir en"
1,"ἐπινεύω",1962,"no",""
1,"ἐπίνοια",1963,"no",""
1,"ἐπιορκέω",1964,"no",""
1,"ἐπίορκος",1965,"no",""
2,"ἐπιούσιος",1967,"no",""
11,"ἐπιπίπτω",1968,"no","caer sobre, echarse encima"
1,"ἐπιπλήσσω",1969,"no",""
9,"ἐπιποθέω",1971,"no",""
2,"ἐπιπόθησις",1972,"no",""
1,"ἐπιπόθητος",1973,"no",""
1,"ἐπιποθία",1974,"no",""
1,"ἐπιπορεύομαι",1975,"no",""
1,"ἐπιράπτω",1976,"no",""
2,"ἐπιρίπτω",1977,"no",""
2,"ἐπίσημος",1978,"no",""
1,"ἐπισιτισμός",1979,"no",""
11,"ἐπισκέπτομαι",1980,"no","visitar, ayudar, favorecer"
1,"ἐπισκευάζομαι",643,"yes",""
1,"ἐπισκηνόω",1981,"no",""
5,"ἐπισκιάζω",1982,"no",""
1,"ἐπισκοπέω",1983,"no",""
4,"ἐπισκοπή",1984,"no",""
5,"ἐπίσκοπος",1985,"no",""
1,"ἐπισπάομαι",1986,"no",""
1,"ἐπισπείρω",4687,"yes",""
15,"ἐπίσταμαι",1987,"no","conocer o saber, entender"
2,"ἐπίστασις",1999,"yes",""
7,"ἐπιστάτης",1988,"no",""
2,"ἐπιστέλλω",1989,"no",""
1,"ἐπιστήμων",1990,"no",""
3,"ἐπιστηρίζω",1991,"no",""
24,"ἐπιστολή",1992,"no","carta, enviar, epístola"
1,"ἐπιστομίζω",1993,"no",""
36,"ἐπιστρέφω",1994,"no","volver, regresar"
1,"ἐπιστροφή",1995,"no",""
8,"ἐπισυνάγω",1996,"no",""
2,"ἐπισυναγωγή",1997,"no",""
1,"ἐπισυντρέχω",1998,"no",""
1,"ἐπισφαλής",2000,"no",""
1,"ἐπισχύω",2001,"no",""
1,"ἐπισωρεύω",2002,"no",""
7,"ἐπιταγή",2003,"no",""
