"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
1,"βίωσις",981,"no","manier van leven"
3,"βιωτικός",982,"no","gebruikelijk, dagelijks"
1,"βλαβερός",983,"no","schadelijk"
2,"βλάπτω",984,"no","schaden, verwonden"
4,"βλαστάνω",985,"no","?, (doen) groeien, (doen) uitkomen, (doen) uitlopen"
1,"Βλάστος",986,"no","Blastus"
34,"βλασφημέω",987,"no","kwaadspreken (over), smaden, (God) lasteren"
18,"βλασφημία",988,"no","smaad, laster, godslastering"
4,"βλάσφημος",989,"no","lasterlijk, kwaadsprekend"
1,"βλέμμα",990,"no","(het) zien/kijken"
133,"βλέπω",991,"no","(in)zien, (be)kijken, gericht zijn op"
1,"βλητέος",992,"no","moet worden geplaatst [gerundivum van βάλλω]"
1,"Βοανηργές",993,"no","Boanerges"
12,"βοάω",994,"no","(uit)schreeuwen, (uit)roepen"
3,"Βόες",1003,"no","Boaz"
1,"βοή",995,"no","schreeuw, uitroep"
2,"βοήθεια",996,"no","hulp, assistentie"
8,"βοηθέω",997,"no","te hulp komen, helpen, assisteren"
1,"βοηθός",998,"no","helpend; (subst.) helper"
3,"βόθυνος",999,"no","kuil, greppel"
1,"βολή",1000,"no","gooi, worp"
2,"βολίζω",1001,"no","peilen, het dieplood/peillood uitgooien"
1,"βόρβορος",1004,"no","modder, slijk"
2,"βορρᾶς",1005,"no","noorderwind, noorden"
9,"βόσκω",1006,"no","(act.) hoeden, verzorgen; (med./pas.) grazen, eten"
1,"Βοσόρ",1007,"yes","Bosor"
1,"βοτάνη",1008,"no","gewas, vegetatie"
1,"βότρυς",1009,"no","druiventros, tros druiven"
2,"βουλευτής",1010,"no","raadslid, lid van het Sanhedrin"
6,"βουλεύω",1011,"no","overleggen, overwegen, besluiten, van plan zijn"
12,"βουλή",1012,"no","overleg, motivatie, raad, besluit"
3,"βούλημα",1013,"no","wil, bedoeling"
37,"βούλομαι",1014,"no","willen, verlangen, bedoelen, besluiten, "
2,"βουνός",1015,"no","heuvel"
8,"βοῦς",1016,"no","rund"
2,"βραβεῖον",1017,"no","prijs"
1,"βραβεύω",1018,"no","in controle zijn, heersen"
2,"βραδύνω",1019,"no","traag/langzaam zijn, vertraagd zijn"
1,"βραδυπλοέω",1020,"no","langzaam/traag zeilen/varen"
3,"βραδύς",1021,"no","langzaam, traag"
1,"βραδύτης",1022,"no","traagheid"
3,"βραχίων",1023,"no","arm, kracht van de arm"
7,"βραχύς",1024,"no","kort, klein, een beetje"
8,"βρέφος",1025,"no","zuigeling, ongeborene, baby, jong kind"
7,"βρέχω",1026,"no","bevochtigen, nat maken, (doen) regenen"
12,"βροντή",1027,"no","donder"
2,"βροχή",1028,"no","regen"
1,"βρόχος",1029,"no","(hals)band, halster"
7,"βρυγμός",1030,"no","(tanden)geknars, (het) knarsen (van tanden)"
1,"βρύχω",1031,"no","malen, knarsen"
1,"βρύω",1032,"no","(doen) uitstromen, gutsen"
17,"βρῶμα",1033,"no","voedsel"
1,"βρώσιμος",1034,"no","eetbaar"
11,"βρῶσις",1035,"no","(het) eten, maaltijd, voedsel, corrosie"
2,"βυθίζω",1036,"no","(act.) doen zinken; (med./pas.) zinken"
1,"βυθός",1037,"no","diepte, diep water"
3,"βυρσεύς",1038,"no","(leer)looier"
5,"βύσσινος",1039,"no","(van fijn) linnen"
1,"βύσσος",1040,"no","(fijn) linnen"
1,"βωμός",1041,"no","altaar"
1,"Γαββαθά",1042,"no","Gabata"
2,"Γαβριήλ",1043,"no","Gabriël"
1,"γάγγραινα",1044,"no","gangreen, zwerende wond"
1,"Γάδ",1045,"no","Gad"
1,"Γαδαρηνός",1046,"no","uit Gadara; (subst.) Gadareen"
1,"γάζα",1047,"no","schat"
1,"Γάζα",1048,"no","Gaza"
5,"γαζοφυλάκιον",1049,"no","schatkamer"
5,"Γάϊος",1050,"no","Gajus"
5,"γάλα",1051,"no","melk"
1,"Γαλάτης",1052,"no","uit Galatië; (subst.) Galaat"
4,"Γαλατία",1053,"no","Galatië"
2,"Γαλατικός",1054,"no","van Galatië"
3,"γαλήνη",1055,"no","kalmte"
61,"Γαλιλαία",1056,"no","Galilea"
11,"Γαλιλαῖος",1057,"no","uit Galilea; (subst.) Galileeër"
3,"Γαλλίων",1058,"no","Gallio"
2,"Γαμαλιήλ",1059,"no","Gamaliël"
28,"γαμέω",1060,"no","trouwen (met)"
8,"γαμίζω",1061,"no","(act.) ten huwelijk geven, trouwen (met); (med./pas.) ten huwelijk gegeven zijn, getrouwd zijn"
15,"γάμος",1062,"no","huwelijk, bruiloft"
1038,"γάρ",1063,"no","want, namelijk, dus"
9,"γαστήρ",1064,"no","buik, schoot, (+ἐν, +ἔχειν) zwanger zijn"
15,"γέ",1065,"no","tenminste, nu, in ieder geval, bovendien [moeilijk vertaalbaar partikel, focust het publiek op voorafgaande woord(en)]"
1,"Γεδεών",1066,"no","Gideon"
12,"γέεννα",1067,"no","Gehenna"
2,"Γεθσημανί",1068,"no","Getsemane"
4,"γείτων",1069,"no","buur, buurman, buurvrouw"
2,"γελάω",1070,"no","lachen"
1,"γέλως",1071,"no","gelach"
9,"γεμίζω",1072,"no","vullen"
11,"γέμω",1073,"no","vol zijn (van) (+gen.)"
43,"γενεά",1074,"no","generatie, type mensen, (na)geslacht"
1,"γενεαλογέω",1075,"no","afstamming bepalen, genealogie vaststellen"
2,"γενεαλογία",1076,"no","afstamming, genealogie"
2,"γενέσια",1077,"no","verjaardag"
5,"γένεσις",1078,"no","geboorte, afstamming"
1,"γενετή",1079,"no","geboorte"
97,"γεννάω",1080,"no","voortbrengen, verwekken, baren, het leven geven"
8,"γέννημα",1081,"no","nageslacht, broedsel"
3,"Γεννησαρέτ",1082,"no","Gennesaret"
2,"γεννητός",1084,"no","geboren"
20,"γένος",1085,"no","stam, volk, afkomst, soort"
3,"Γερασηνός",1086,"yes","uit Gergesa; (subst.) Geraseen"
1,"γερουσία",1087,"no","raad van oudsten"
1,"γέρων",1088,"no","oude(re) man"
15,"γεύομαι",1089,"no","proeven, ervaren"
1,"γεωργέω",1090,"no","verbouwen, de aarde bewerken"
1,"γεώργιον",1091,"no","bewerkt/beploegd veld"
19,"γεωργός",1092,"no","boer, druiventeler, wijngaardenier"
250,"γῆ",1093,"no","aarde, land"
1,"γῆρας",1094,"no","ouderdom, hoge(re) leeftijd"
2,"γηράσκω",1095,"no","oud(er) worden"
668,"γίνομαι",1096,"no","worden, ontstaan, gebeuren, zijn"
221,"γινώσκω",1097,"no","leren kennen, begrijpen, inzien"
1,"γλεῦκος",1098,"no","zoete (nieuwe) wijn"
4,"γλυκύς",1099,"no","zoet"
50,"γλῶσσα",1100,"no","tong, taal"
2,"γλωσσόκομον",1101,"no","portemonnee, buidel, kleine tas"
1,"γναφεύς",1102,"no","stofbewerker, voller"
4,"γνήσιος",1103,"no","waar, authentiek, wezenlijk; (subst.) oprechtheid, authenticiteit"
1,"γνησίως",1104,"no","werkelijk, wezenlijk, oprecht"
1,"γνόφος",1105,"no","duisternis"
9,"γνώμη",1106,"no","oordeel, mening, beslissing, bedoeling"
26,"γνωρίζω",1107,"no","bekendmaken, informeren, weten"
29,"γνῶσις",1108,"no","kennis, begrip, inzicht"
1,"γνώστης",1109,"no","kenner, expert"
15,"γνωστός",1110,"no","bekend, te kennen; (subst.) kennis, bekende"
8,"γογγύζω",1111,"no","mopperen, murmelen"
4,"γογγυσμός",1112,"no","gemopper, gemurmel"
1,"γογγυστής",1113,"no","mopperaar, brompot"
1,"γόης",1114,"no","oplichter, bedrieger, charlatan"
3,"Γολγοθᾶ",1115,"no","Golgota"
4,"Γόμορρα",1116,"no","Gomorra"
3,"γόμος",1117,"no","lading, vracht"
20,"γονεύς",1118,"no","ouder; (pl.) ouders"
12,"γόνυ",1119,"no","knie"
4,"γονυπετέω",1120,"no","knielen (voor)"
14,"γράμμα",1121,"no","letter, brief, geschrift, contract"
63,"γραμματεύς",1122,"no","(ambtelijke) secretaris, schriftgeleerde"
1,"γραπτός",1123,"no","geschreven"
50,"γραφή",1124,"no","geschrift, de Schrift, schrifttekst"
192,"γράφω",1125,"no","schrijven"
1,"γραώδης",1126,"no","passend bij oude vrouwen"
22,"γρηγορέω",1127,"no","wakker zijn, waakzaam zijn, alert zijn"
4,"γυμνάζω",1128,"no","oefenen, trainen"
1,"γυμνασία",1129,"no","oefening, training"
1,"γυμνιτεύω",1130,"no","naakt zijn, zonder kleren zijn"
15,"γυμνός",1131,"no","naakt, onbedekt, slecht gekleed"
3,"γυμνότης",1132,"no","naaktheid"
1,"γυναικάριον",1133,"no","vrouwtje, zwakke vrouw"
1,"γυναικεῖος",1134,"no","vrouwelijk"
214,"γυνή",1135,"no","vrouw"
1,"Γώγ",1136,"no","Gog"
9,"γωνία",1137,"no","hoek"
13,"δαιμονίζομαι",1139,"no","demonisch bezeten zijn"
63,"δαιμόνιον",1140,"no","godheid, demon, kwade geest"
1,"δαιμονιώδης",1141,"no","demonisch, duivels"
1,"δαίμων",1142,"no","demon, kwade geest"
1,"δάκνω",1143,"no","bijten"
10,"δάκρυον",1144,"no","traan"
1,"δακρύω",1145,"no","huilen"
1,"δακτύλιος",1146,"no","ring (voor om de vinger)"
8,"δάκτυλος",1147,"no","vinger"
1,"Δαλμανουθά",1148,"no","Dalmanuta"
1,"Δαλματία",1149,"no","Dalmatië"
4,"δαμάζω",1150,"no","temmen, beheersen"
1,"δάμαλις",1151,"no","vaars, jonge koe"
1,"Δάμαρις",1152,"no","Damaris"
1,"Δαμασκηνός",1153,"no","uit Damascus"
15,"Δαμασκός",1154,"no","Damascus"
1,"δάνειον",1156,"no","lening, schuld"
4,"δανίζω",1155,"no","(act.) uitlenen; (med.) lenen"
1,"Δανιήλ",1158,"no","Daniël"
1,"δανιστής",1157,"no","geldschieter, schuldeiser"
5,"δαπανάω",1159,"no","uitgeven, besteden, verkwisten"
1,"δαπάνη",1160,"no","uitgave, (on)kosten"
59,"Δαυίδ",1138,"no","David"
2787,"δέ",1161,"no","en, maar, nu [geeft subtiel een volgende stap of lichte tegenstelling aan]"
18,"δέησις",1162,"no","verzoek, (smeek)bede, gebed "
102,"δεῖ",1163,"no","het is nodig, men moet [onpersoonlijke vorm in 3e persoon van δέω]"
1,"δεῖγμα",1164,"no","voorbeeld"
2,"δειγματίζω",1165,"no","blootstellen, in opspraak brengen"
33,"δείκνυμι",1166,"no","tonen, aantonen, uiteenzetten, uitleggen"
1,"δειλία",1167,"no","laf(hartig)heid"
1,"δειλιάω",1168,"no","laf(hartig) zijn, zich terugtrekken"
3,"δειλός",1169,"no","laf, teruggetrokken"
1,"δεῖνα",1170,"no","een zekere persoon, een bepaalde persoon"
2,"δεινῶς",1171,"no","vreselijk, ontzettend"
4,"δειπνέω",1172,"no","dineren, een maaltijd houden"
16,"δεῖπνον",1173,"no","avondeten, feestmaal"
1,"δεισιδαιμονία",1175,"no","religie, omgang met het goddelijke"
1,"δεισιδαίμων",1174,"no","religieus, bezig met het goddelijke"
27,"δέκα",1176,"no","tien"
3,"δεκαπέντε",1178,"no","vijftien"
3,"Δεκάπολις",1179,"no","Dekapolis"
5,"δεκατέσσαρες",1180,"no","veertien"
4,"δέκατος",1181,"no","een tiende (deel)"
3,"δέκατος",1182,"no","tiende"
2,"δεκατόω",1183,"no","tienden inzamelen (van)"
5,"δεκτός",1184,"no","gunstig, welkom"
3,"δελεάζω",1185,"no","lokken, verleiden"
25,"δένδρον",1186,"no","boom"
1,"δεξιολάβος",1187,"no","lijfwacht, (bewapende) rechterhand"
54,"δεξιός",1188,"no","rechts, rechter-"
22,"δέομαι",1189,"no","verzoeken, smeken, bidden"
1,"δέος",1169,"yes","ontzag"
1,"Δερβαῖος",1190,"no","uit Derbe"
3,"Δέρβη",1191,"no","Derbe"
1,"δέρμα",1192,"no","huid, (dieren)vel"
2,"δερμάτινος",1193,"no","(gemaakt) van leer, van (dieren)vel"
15,"δέρω",1194,"no","villen, (met de zweep) slaan, straffen"
3,"δεσμεύω",1195,"no","boeien, vastbinden"
1,"δέσμη",1197,"no","bundel"
16,"δέσμιος",1198,"no","(vast)gebondene, gevangene"
18,"δεσμός",1199,"no","boei, band"
3,"δεσμοφύλαξ",1200,"no","gevangenbewaarder"
4,"δεσμωτήριον",1201,"no","gevangenis"
2,"δεσμώτης",1202,"no","gevangene"
10,"δεσπότης",1203,"no","meester, heer, eigenaar"
9,"δεῦρο",1204,"no","kom (hier), hier(heen), kom op"
12,"δεῦτε",1205,"no","kom (hier), hier(heen), kom op"
1,"δευτεραῖος",1206,"no","op de tweede dag"
44,"δεύτερος",1208,"no","tweede; (adv.) de/een tweede keer, ten tweede"
56,"δέχομαι",1209,"no","ontvangen, nemen, verwelkomen"
43,"δέω",1210,"no","(vast)binden, verbieden"
5,"δή",1211,"no","(nu) dan, dus, immers, zeker [partikel dat nadruk legt of aandacht vraagt]"
3,"δῆλος",1212,"no","duidelijk"
7,"δηλόω",1213,"no","duidelijk maken, aan het licht brengen, verduidelijken"
3,"Δημᾶς",1214,"no","Demas"
1,"δημηγορέω",1215,"no","een toespraak houden"
3,"Δημήτριος",1216,"no","Demetrius"
1,"δημιουργός",1217,"no","bouwer, maker"
4,"δῆμος",1218,"no","volk, volksvergadering"
4,"δημόσιος",1219,"no","publiek; (adv.) publiekelijk"
16,"δηνάριον",1220,"no","denarius, denarie"
1,"δήποτε",1221,"no","wanneer ook maar, te allen tijde"
1,"δήπου",1222,"no","zeker, natuurlijk"
667,"διά",1223,"no","(+gen.) door(heen); (+acc.) door, wegens "
3,"διαβαίνω",1224,"no","gaan door, oversteken, overkomen (naar)"
1,"διαβάλλω",1225,"no","beschuldigen, belasteren, aanklagen"
2,"διαβεβαιόομαι",1226,"no","nadrukkelijk/vasthoudend zijn (over)"
3,"διαβλέπω",1227,"no","duidelijk zien, ingespannen kijken"
37,"διάβολος",1228,"no","lasterlijk; (subst.) aanklager, tegenstander, Duivel"
3,"διαγγέλλω",1229,"no","overal verkondigen, vertellen"
3,"διαγίνομαι",1230,"no","verstrijken, voorbijgaan (van tijd)"
2,"διαγινώσκω",1231,"no","vaststellen, besluiten, tot een uitspraak komen"
1,"διάγνωσις",1233,"no","(juridische) uitspraak"
2,"διαγογγύζω",1234,"no","mopperen, klagen"
1,"διαγρηγορέω",1235,"no","goed/heel wakker zijn"
2,"διάγω",1236,"no","tijd doorbrengen, leven (leiden)"
1,"διαδέχομαι",1237,"no","op zijn/haar beurt ontvangen"
3,"διάδημα",1238,"no","kroon"
4,"διαδίδωμι",1239,"no","verdelen, uitdelen, geven"
1,"διάδοχος",1240,"no","opvolger"
3,"διαζώννυμι",1241,"no","omgorden, rondom vastbinden"
33,"διαθήκη",1242,"no","verbond, testament"
3,"διαίρεσις",1243,"no","verschil, diversiteit, onderscheid, verdeling"
2,"διαιρέω",1244,"no","verdelen, uitdelen"
1,"διακαθαίρω",1245,"yes","ontruimen, volledig reinigen"
1,"διακαθαρίζω",1245,"no","ontruimen, volledig reinigen"
1,"διακατελέγχομαι",1246,"no","(geheel) weerleggen"
37,"διακονέω",1247,"no","dienen, opdienen, (een) dienst verlenen/uitvoeren"
34,"διακονία",1248,"no","dienst, bediening, bijstand, uitvoering"
30,"διάκονος",1249,"no","dienaar, hulp, uitvoerder"
8,"διακόσιοι",1250,"no","tweehonderd"
1,"διακούω",1251,"no","verhoren"
19,"διακρίνω",1252,"no","onderscheiden, evalueren, (be)oordelen, tegenspreken, twijfelen"
3,"διάκρισις",1253,"no","onderscheid, geschil"
1,"διακωλύω",1254,"no","tegenhouden, verhinderen"
2,"διαλαλέω",1255,"no","praten/converseren over"
13,"διαλέγομαι",1256,"no","dialoog voeren, debateren, toespreken"
1,"διαλείπω",1257,"no","ophouden met, stoppen "
6,"διάλεκτος",1258,"no","taal, dialect"
1,"διαλλάσσω",1259,"no","(act.) verzoenen; (med.) verzoend raken met"
16,"διαλογίζομαι",1260,"no","discussiëren, bespreken, overwegen"
14,"διαλογισμός",1261,"no","discussie, gekibbel, argumentatie, gedachte, twijfel"
1,"διαλύω",1262,"no","verspreiden, doen uiteenvallen"
15,"διαμαρτύρομαι",1263,"no","getuigen (van), aansporen"
1,"διαμάχομαι",1264,"no","stellig beweren/betwisten"
5,"διαμένω",1265,"no","blijven (bij), voortduren"
11,"διαμερίζω",1266,"no","verdelen, toedelen, uitdelen"
1,"διαμερισμός",1267,"no","verdeeldheid, onenigheid"
1,"διανέμω",1268,"no","(act.) uitdelen; (med./pas.) verspreid worden"
1,"διανεύω",1269,"no","gebaren (maken)"
1,"διανόημα",1270,"no","gedachte, redenering"
12,"διάνοια",1271,"no","manier van denken, overtuiging, inzicht, (mentale) instelling"
8,"διανοίγω",1272,"no","openen, open doen"
1,"διανυκτερεύω",1273,"no","de (gehele) nacht doorbrengen"
1,"διανύω",1274,"no","afmaken, beëindigen"
1,"διαπαρατριβή",3859,"yes","gekrakeel, voortdurende discussie"
6,"διαπεράω",1276,"no","oversteken"
1,"διαπλέω",1277,"no","oversteken per boot, overvaren"
2,"διαπονέομαι",1278,"no","ontstemd zijn"
5,"διαπορεύομαι",1279,"no","reizen door, gaan door"
4,"διαπορέω",1280,"no","het moeilijk hebben"
1,"διαπραγματεύομαι",1281,"no","verdienen, winst maken"
2,"διαπρίω",1282,"no","(act.) doorzagen, een open zenuw raken; (med./pas.) in woede ontsteken"
3,"διαρπάζω",1283,"no","leegroven, plunderen"
5,"διαρρήγνυμι",1284,"no","verscheuren, verbreken"
2,"διασαφέω",1285,"no","uitleggen, duidelijk maken, informeren"
1,"διασείω",1286,"no","leegschudden, afpersen"
9,"διασκορπίζω",1287,"no","verstrooien, verspreiden, verspillen"
2,"διασπάω",1288,"no","uiteenrukken, verscheuren"
3,"διασπείρω",1289,"no","verstrooien, verspreiden"
3,"διασπορά",1290,"no","verstrooiing, verspreiding"
7,"διαστέλλω",1291,"no","instrueren, bevelen"
1,"διάστημα",1292,"no","interval, tussentijd"
3,"διαστολή",1293,"no","verschil, onderscheid"
7,"διαστρέφω",1294,"no","verdraaien, misleiden"
8,"διασῴζω",1295,"no","redden"
2,"διαταγή",1296,"no","instructie, richtlijn"
1,"διάταγμα",1297,"no","verordening, besluit, edict"
1,"διαταράσσω",1298,"no","verwarren, verontrusten"
16,"διατάσσω",1299,"no","regelen, instrueren, bevelen"
1,"διατελέω",1300,"no","doorgaan"
2,"διατηρέω",1301,"no","goed bewaren/beschermen, vasthouden aan"
7,"διατίθημι",1303,"no","arrangeren, afspreken"
9,"διατρίβω",1304,"no","(enige tijd) besteden/doorbrengen/blijven"
1,"διατροφή",1305,"no","voeding, voedsel"
1,"διαυγάζω",1306,"no","schijnen door, licht worden"
1,"διαυγής",1306,"yes","transparant, lichtdoorlatend"
13,"διαφέρω",1308,"no","dragen (door), verschillen, overtreffen"
1,"διαφεύγω",1309,"no","ontsnappen, ontvluchten"
3,"διαφημίζω",1310,"no","overal vertellen/verkondigen, nieuws verspreiden"
6,"διαφθείρω",1311,"no","vernietigen, te gronde richten, corrumperen"
6,"διαφθορά",1312,"no","vernietiging, verval, verrotting"
4,"διάφορος",1313,"no","verschillend, beter"
1,"διαφυλάσσω",1314,"no","(zorgvuldig) beschermen, bewaken"
2,"διαχειρίζω",1315,"no","(act.) ter hand nemen, regelen; (med.) doden"
1,"διαχλευάζω",5512,"yes","uitlachen, bespotten"
1,"διαχωρίζω",1316,"no","(act.) (doen) scheiden; (med.) weggaan, vertrekken"
2,"διδακτικός",1317,"no","bekwaam in onderwijzen"
3,"διδακτός",1318,"no","onderlegd, onderwezen"
21,"διδασκαλία",1319,"no","onderricht, onderwijs"
59,"διδάσκαλος",1320,"no","onderwijzer, leraar"
97,"διδάσκω",1321,"no","onderwijzen, leren (aan)"
30,"διδαχή",1322,"no","onderwijs, onderricht"
2,"δίδραχμον",1323,"no","didrachme [Griekse munteenheid gelijk aan 2 drachmen]"
3,"Δίδυμος",1324,"no","Didymus, Tweeling"
414,"δίδωμι",1325,"no","geven"
6,"διεγείρω",1326,"no","opwekken, wakker maken"
1,"διενθυμέομαι",1760,"yes","nadenken over, reflecteren op"
1,"διέξοδος",1327,"no","[dub.] toegangsweg, kruispunt "
1,"διερμηνευτής",1328,"no","uitlegger, vertaler"
6,"διερμηνεύω",1329,"no","uitleggen, interpreteren, vertalen"
41,"διέρχομαι",1330,"no","gaan/komen (door)"
1,"διερωτάω",1331,"no","navraag doen"
1,"διετής",1332,"no","twee jaar oud"
2,"διετία",1333,"no","(een periode van) twee jaar"
8,"διηγέομαι",1334,"no","verslag doen, beschrijven"
1,"διήγησις",1335,"no","verslag, verhaal"
4,"διηνεκής",1336,"no","voortdurend, continu"
1,"διθάλασσος",1337,"no","[dub.] plaats met zee aan weerszijden"
1,"διϊκνέομαι",1338,"no","doordringen (in)"
3,"διΐστημι",1339,"no","verder gaan, uiteengaan, voorbijgaan"
2,"διϊσχυρίζομαι",1340,"no","stellig beweren, aandringen"
1,"δικαιοκρισία",1341,"no","rechtvaardig oordeel"
79,"δίκαιος",1342,"no","rechtvaardig, rechtmatig, oprecht, terecht"
91,"δικαιοσύνη",1343,"no","rechtvaardigheid, oprechtheid"
39,"δικαιόω",1344,"no","rechtvaardigen, rechtvaardig maken, rechtzetten"
10,"δικαίωμα",1345,"no","voorschrift, decreet, besluit (van hogerhand)"
5,"δικαίως",1346,"no","oprecht, juist, rechtvaardig"
2,"δικαίωσις",1347,"no","vrijspraak, rechtvaardiging"
2,"δικαστής",1348,"no","rechter"
3,"δίκη",1349,"no","recht, hoorzitting, straf"
12,"δίκτυον",1350,"no","(vis)net"
1,"δίλογος",1351,"no","onoprecht, bedrieglijk, vals"
53,"διό",1352,"no","daarom, bijgevolg"
2,"διοδεύω",1353,"no","reizen/gaan door"
1,"Διονύσιος",1354,"no","Dionysius"
2,"διόπερ",1355,"no","juist daarom, dus"
1,"διοπετής",1356,"no","uit de hemel gevallen"
1,"διόρθωμα",1357,"yes","hervorming"
1,"διόρθωσις",1357,"no","correctie, revisie"
4,"διορύσσω",1358,"no","graven door, inbreken"
1,"Διόσκουροι",1359,"no","Dioscuren"
24,"διότι",1360,"no","gezien deze dingen, daarom, dus"
1,"Διοτρέφης",1361,"no","Diotrefes"
4,"διπλοῦς",1362,"no","dubbel, twee keer zoveel"
1,"διπλόω",1363,"no","verdubbelen"
6,"δίς",1364,"no","tweemaal, twee keer"
1,"δισμυριάς",3461,"no","twintigduizend, een groot aantal"
2,"διστάζω",1365,"no","twijfelen, in tweestrijd zijn"
3,"δίστομος",1366,"no","tweesnijdend"
1,"δισχίλιοι",1367,"no","tweeduizend"
1,"διϋλίζω",1368,"no","uitfilteren"
1,"διχάζω",1369,"no","verdelen, opzetten tegen"
2,"διχοστασία",1370,"no","verdeeldheid"
2,"διχοτομέω",1371,"no","in tweeën snijden, ontleden"
16,"διψάω",1372,"no","dorstig zijn (naar), dorst hebben (naar)"
1,"δίψος",1373,"no","dorst"
2,"δίψυχος",1374,"no","tweeslachtig, besluiteloos"
10,"διωγμός",1375,"no","vervolging"
1,"διώκτης",1376,"no","vervolger"
45,"διώκω",1377,"no","vervolgen, (na)jagen, (na)volgen"
5,"δόγμα",1378,"no","besluit, decreet; (pl.) juridische details"
1,"δογματίζω",1379,"no","(act.) onderwerpen; (med./pas.) onderworpen zijn, gehoorzamen"
62,"δοκέω",1380,"no","menen, schijnen, lijken, bekend zijn met, besluiten"
22,"δοκιμάζω",1381,"no","onderzoeken, testen, evalueren, goedkeuren"
1,"δοκιμασία",1382,"yes","onderzoek, test, beproeving"
7,"δοκιμή",1382,"no","test, goedkeuring, bewijs, goed karakter"
2,"δοκίμιον",1383,"no","test"
7,"δόκιμος",1384,"no","goedgekeurd, geschikt (bevonden)"
6,"δοκός",1385,"no","balk"
1,"δόλιος",1386,"no","bedrieglijk"
1,"δολιόω",1387,"no","bedriegen"
11,"δόλος",1388,"no","bedrog, list(igheid)"
1,"δολόω",1389,"no","vervalsen"
4,"δόμα",1390,"no","geschenk, gave"
166,"δόξα",1391,"no","glorie, eer"
61,"δοξάζω",1392,"no","prijzen, eren"
2,"Δορκάς",1393,"no","Dorkas"
2,"δόσις",1394,"no","(het) geven, geschenk, gave"
1,"δότης",1395,"no","gever"
1,"δουλαγωγέω",1396,"no","onderwerpen, tot slaaf maken"
5,"δουλεία",1397,"no","slavernij"
25,"δουλεύω",1398,"no","slaaf zijn"
3,"δούλη",1399,"no","slavin"
126,"δοῦλος (II)",1401,"no","slaaf"
8,"δουλόω",1402,"no","tot slaaf maken"
2,"δοχή",1403,"no","receptie, feestmaal"
13,"δράκων",1404,"no","slang, draak"
1,"δράσσομαι",1405,"no","vangen, grijpen"
3,"δραχμή",1406,"no","drachme [Griekse munteenheid gelijk aan een Romeinse denarius]"
8,"δρέπανον",1407,"no","sikkel"
3,"δρόμος",1408,"no","(wed)loop, route"
1,"Δρούσιλλα",1409,"no","Drusilla"
209,"δύναμαι",1410,"no","kunnen, in staat zijn"
119,"δύναμις",1411,"no","kracht, macht, krachtige/wonderlijke daad"
2,"δυναμόω",1412,"no","bekrachtigen, in staat stellen"
3,"δυνάστης",1413,"no","heerser, machthebber"
3,"δυνατέω",1414,"no","in staat zijn, macht hebben, kracht tonen"
32,"δυνατός",1415,"no","competent, machtig, mogelijk"
2,"δύνω",1416,"no","ondergaan"
133,"δύο",1417,"no","twee"
1,"δυσβάστακτος",1419,"no","moelijk te dragen"
1,"δυσεντέριον",1420,"no","dysenterie, darminfectie"
1,"δυσερμήνευτος",1421,"no","moeilijk te interpreteren"
1,"δύσις",1424,"yes","(zons)ondergang, (het) west(en)"
1,"δύσκολος",1422,"no","moeilijk"
3,"δυσκόλως",1423,"no","moeilijk, nauwelijks"
5,"δυσμή",1424,"no","(zons)ondergang, (het) west(en)"
1,"δυσνόητος",1425,"no","moeilijk te begrijpen"
1,"δυσφημέω",1426,"yes","kwaadspreken (van), (be)lasteren, smaden"
1,"δυσφημία",1426,"no","laster, smaad"
75,"δώδεκα",1427,"no","twaalf"
1,"δωδέκατος",1428,"no","twaalfde"
1,"δωδεκάφυλον",1429,"no","de twaalf stammen (van Israël)"
7,"δῶμα",1430,"no","dak"
11,"δωρεά",1431,"no","(vrijwillige) gave, geschenk"
9,"δωρεάν",1432,"no","als vrijwillige gave, gratis, voor/om niets"
3,"δωρέομαι",1433,"no","schenken, doneren"
2,"δώρημα",1434,"no","geschenk"
19,"δῶρον",1435,"no","gave, donatie, geschenk"
1,"ἔα",1436,"no","ho(!), ah(!) [uitroep van negatieve of positieve verrassing]"
337,"ἐάν",1437,"no","als, indien, wanneer"
2,"ἐάνπερ",1437,"yes","als inderdaad"
11,"ἑαυτοῦ",848,"no","hemzelf, haarzelf, zichzelf"
320,"ἑαυτοῦ",1438,"no","hemzelf, haarzelf, zichzelf"
11,"ἐάω",1439,"no","toestaan, (toe)laten"
5,"ἑβδομήκοντα",1440,"no","zeventig"
1,"ἑβδομηκοντάκις",1441,"no","zeventigmaal"
9,"ἕβδομος",1442,"no","zevende"
1,"Ἔβερ",1443,"no","Eber"
4,"Ἑβραῖος",1445,"no","Hebreews, Hebreeuws-sprekend; (subst.) Hebreeër"
3,"Ἑβραΐς",1446,"no","Hebreeuws"
7,"Ἑβραϊστί",1447,"no","in het Hebreeuws/Aramees"
42,"ἐγγίζω",1448,"no","naderen, komen bij"
3,"ἐγγράφω",1449,"no","graveren, beschrijven, inschrijven"
1,"ἔγγυος",1450,"no","garant, veilig; (subst.) garantie, borg"
30,"ἐγγύς",1451,"no","dichtbij, nabij (+gen.)"
1,"ἐγγύς",1452,"no","dichterbij [comp. van ἔγγυς] "
