"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
8,"διηγέομαι",1334,"no","forklarer"
1,"διήγησις",1335,"no","fortælling"
4,"διηνεκής",1336,"no","sammenhængende"
1,"διθάλασσος",1337,"no","som ligger ved to have"
1,"διϊκνέομαι",1338,"no","kommer igennem"
3,"διΐστημι",1339,"no","sætter fra hinanden"
2,"διϊσχυρίζομαι",1340,"no","støtter mig på noget"
1,"δικαιοκρισία",1341,"no","retfærdig dom"
79,"δίκαιος",1342,"no","retfærdig"
91,"δικαιοσύνη",1343,"no","retfærdighed"
39,"δικαιόω",1344,"no","retfærdiggør"
10,"δικαίωμα",1345,"no","retfærdig"
5,"δικαίως",1346,"no","dømmer"
2,"δικαίωσις",1347,"no","retsligt forsvar"
2,"δικαστής",1348,"no","dommer"
3,"δίκη",1349,"no","retfærdighed"
12,"δίκτυον",1350,"no","fiskenet"
1,"δίλογος",1351,"no","talende tvetunget"
53,"διό",1352,"no","derfor"
2,"διοδεύω",1353,"no","rejser igennem"
1,"Διονύσιος",1354,"no","Dionysios"
2,"διόπερ",1355,"no","hvorfor netop; netop derfor"
1,"διοπετής",1356,"no","er faldet ned fra himlen"
1,"διόρθωμα",1357,"yes","berigtigelse"
1,"διόρθωσις",1357,"no","berigtigelse"
4,"διορύσσω",1358,"no","gennemgraver"
1,"Διόσκουροι",1359,"no","Tvillinger"
24,"διότι",1360,"no","fordi"
1,"Διοτρέφης",1361,"no","Diotrefes"
4,"διπλοῦς",1362,"no","tvefoldig; dobbelt"
1,"διπλόω",1363,"no","fordubler"
6,"δίς",1364,"no","to gange"
1,"δισμυριάς",3461,"no","10000; titusinder"
2,"διστάζω",1365,"no","tvivler"
3,"δίστομος",1366,"no","tveægget; med dobbelt mund"
1,"δισχίλιοι",1367,"no","2000"
1,"διϋλίζω",1368,"no","renser"
1,"διχάζω",1369,"no","deler"
2,"διχοστασία",1370,"no","adskillelse"
2,"διχοτομέω",1371,"no","skærer i to"
16,"διψάω",1372,"no","tørster"
1,"δίψος",1373,"no","tørst"
2,"δίψυχος",1374,"no","tvesindet "
10,"διωγμός",1375,"no","forfølgning"
1,"διώκτης",1376,"no","forfølger"
45,"διώκω",1377,"no","jager"
5,"δόγμα",1378,"no","mening"
1,"δογματίζω",1379,"no","fastsætter"
62,"δοκέω",1380,"no","synes"
22,"δοκιμάζω",1381,"no","prøver"
1,"δοκιμασία",1382,"yes","undersøgelse; prøve"
7,"δοκιμή",1382,"no","prøvelse"
2,"δοκίμιον",1383,"no","prøve"
7,"δόκιμος",1384,"no","pålidelig"
6,"δοκός",1385,"no","bjelke"
1,"δόλιος",1386,"no","listig"
1,"δολιόω",1387,"no","handler svigefuldt"
11,"δόλος",1388,"no","lokkemad"
1,"δολόω",1389,"no","overlister"
4,"δόμα",1390,"no","gave"
166,"δόξα",1391,"no","anselse, hæder"
61,"δοξάζω",1392,"no","mener"
2,"Δορκάς",1393,"no","Hind; Dorcas"
2,"δόσις",1394,"no","gave"
1,"δότης",1395,"no","giver"
1,"δουλαγωγέω",1396,"no","behandler som slave"
5,"δουλεία",1397,"no","slaveri"
25,"δουλεύω",1398,"no","træller"
3,"δούλη",1399,"no","slavinde"
126,"δοῦλος (II)",1401,"no","slave"
8,"δουλόω",1402,"no","trælbinder"
2,"δοχή",1403,"no","modtagelse"
13,"δράκων",1404,"no","drage"
1,"δράσσομαι",1405,"no","fanger"
3,"δραχμή",1406,"no","drachme"
8,"δρέπανον",1407,"no","segl"
3,"δρόμος",1408,"no","løb"
1,"Δρούσιλλα",1409,"no","Drusilla"
209,"δύναμαι",1410,"no","kan"
119,"δύναμις",1411,"no","kraft"
2,"δυναμόω",1412,"no","styrker"
3,"δυνάστης",1413,"no","magthaver"
3,"δυνατέω",1414,"no","formår meget"
32,"δυνατός",1415,"no","mægtig"
2,"δύνω",1416,"no","synker"
133,"δύο",1417,"no","to"
1,"δυσβάστακτος",1419,"no","svær at bære"
1,"δυσεντέριον",1420,"no","dysenteri"
1,"δυσερμήνευτος",1421,"no","svær at fortolke"
1,"δύσις",1424,"yes","nedgang"
1,"δύσκολος",1422,"no","svær"
3,"δυσκόλως",1423,"no","gnaven"
5,"δυσμή",1424,"no","nedgang"
1,"δυσνόητος",1425,"no","er vanskelig at forstå"
1,"δυσφημέω",1426,"yes","vanærer"
1,"δυσφημία",1426,"no","vanære"
75,"δώδεκα",1427,"no","12"
1,"δωδέκατος",1428,"no","12."
1,"δωδεκάφυλον",1429,"no","de tolv stammer"
7,"δῶμα",1430,"no","hus"
11,"δωρεά",1431,"no","gave"
9,"δωρεάν",1432,"no","gave"
3,"δωρέομαι",1433,"no","giver"
2,"δώρημα",1434,"no","gave"
19,"δῶρον",1435,"no","gave"
1,"ἔα",1436,"no","ah!"
337,"ἐάν",1437,"no","hvis"
2,"ἐάνπερ",1437,"yes","når"
11,"ἑαυτοῦ",848,"no","sig selv"
320,"ἑαυτοῦ",1438,"no","sig selv"
11,"ἐάω",1439,"no","tillader"
5,"ἑβδομήκοντα",1440,"no","70"
1,"ἑβδομηκοντάκις",1441,"no","70 gange"
9,"ἕβδομος",1442,"no","den syvende"
1,"Ἔβερ",1443,"no","Eber"
4,"Ἑβραῖος",1445,"no","hebræer"
3,"Ἑβραΐς",1446,"no","hebraisk"
7,"Ἑβραϊστί",1447,"no","på hebraisk"
42,"ἐγγίζω",1448,"no","er nær"
3,"ἐγγράφω",1449,"no","skriver på"
1,"ἔγγυος",1450,"no","sikkerhed"
30,"ἐγγύς",1451,"no","nær"
1,"ἐγγύς",1452,"no","i nærheden"
143,"ἐγείρω",1453,"no","oprejser"
1,"ἔγερσις",1454,"no","opvækkelse"
1,"ἐγκάθετος",1455,"no","spion"
1,"ἐγκαίνια",1456,"no","indvielses fest"
2,"ἐγκαινίζω",1457,"no","indvier"
6,"ἐγκακέω",1573,"no","bliver træt"
7,"ἐγκαλέω",1458,"no","anklager"
10,"ἐγκαταλείπω",1459,"no","efterlader"
1,"ἐγκατοικέω",1460,"no","bor med"
1,"ἐγκαυχάομαι",2744,"yes","praler"
6,"ἐγκεντρίζω",1461,"no","gør delagtig i"
2,"ἔγκλημα",1462,"no","beskyldning"
1,"ἐγκομβόομαι",1463,"no","påklæder mig"
1,"ἐγκοπή",1464,"no","indsnit"
5,"ἐγκόπτω",1465,"no","slår i"
4,"ἐγκράτεια",1466,"no","selvbeherskelse"
2,"ἐγκρατεύομαι",1467,"no","behersker mig selv"
1,"ἐγκρατής",1468,"no","fastholdende"
1,"ἐγκρίνω",1469,"no","optager ved valg i"
1,"ἐγκρύπτω",1470,"no","skjuler i"
1,"ἔγκυος",1471,"no","svanger"
1,"ἐγχρίω",1472,"no","indsalver"
2567,"ἐγώ",1473,"no","jeg"
1,"ἐδαφίζω",1474,"no","jævner"
1,"ἔδαφος",1475,"no","grundlag"
3,"ἑδραῖος",1476,"no","fast"
1,"ἑδραίωμα",1477,"no","støtte"
2,"Ἑζεκίας",1478,"no","Hizkija"
1,"ἐθελοθρησκία",1479,"no","gudsdyrkelse"
1,"ἐθίζω",1480,"no","vænner"
1,"ἐθνάρχης",1481,"no","konge"
4,"ἐθνικός",1482,"no","hedensk"
1,"ἐθνικῶς",1483,"no","hedensk"
162,"ἔθνος",1484,"no","folk"
12,"ἔθος",1485,"no","vane"
501,"εἰ",1487,"no","hvis"
8,"εἰ δὲ μή",1490,"no","hvis ikke"
1,"εἰδέα",2397,"no","udseende"
5,"εἶδος",1491,"no","udseende"
1,"εἰδωλεῖον",1493,"no","tempel for et gudebillede"
9,"εἰδωλόθυτος",1494,"no","ofret til guderne"
7,"εἰδωλολάτρης",1496,"no","afgudsdyrker"
4,"εἰδωλολατρία",1495,"no","afgudsdyrkelse"
11,"εἴδωλον",1497,"no","billede"
6,"εἰκῇ",1500,"no","uden formål; forgæves"
10,"εἴκοσι",1501,"no","20"
1,"εἰκοσιτρεῖς",1501,"no","23"
1,"εἴκω",1502,"no","giver efter"
23,"εἰκών",1504,"no","billede"
3,"εἰλικρίνεια",1505,"no","renhed"
2,"εἰλικρινής",1506,"no","soleklar"
2457,"εἰμί",1510,"no","er"
6,"εἴπερ",1512,"no","hvis ellers"
96,"εἶπον",2046,"no","taler"
4,"εἰρηνεύω",1514,"no","stifter fred"
92,"εἰρήνη",1515,"no","fred"
2,"εἰρηνικός",1516,"no","fredelig"
1,"εἰρηνοποιέω",1517,"no","stifter fred"
1,"εἰρηνοποιός",1518,"no","fred stiftende"
1766,"εἰς",1519,"no","til"
336,"εἷς",1520,"no","en; et"
11,"εἰσάγω",1521,"no","indfører"
5,"εἰσακούω",1522,"no","lytter til"
1,"εἰσδέχομαι",1523,"no","tager imod"
4,"εἴσειμι",1524,"no","går ind"
192,"εἰσέρχομαι",1525,"no","kommer ind"
1,"εἰσκαλέομαι",1528,"no","kalder ind"
5,"εἴσοδος",1529,"no","adgang"
1,"εἰσπηδάω",1530,"no","løber ind"
18,"εἰσπορεύομαι",1531,"no","kommer; rejser"
1,"εἰστρέχω",1532,"no","løber ind"
8,"εἰσφέρω",1533,"no","bringer ind"
15,"εἶτα",1534,"no","derpå"
65,"εἴτε",1535,"no","hvad enten"
4,"εἴωθα",1486,"no","vant til"
913,"ἐκ",1537,"no","ud, ud af"
82,"ἕκαστος",1538,"no","hver"
1,"ἑκάστοτε",1539,"no","hvergang"
17,"ἑκατόν",1540,"no","hundrede"
1,"ἑκατονταετής",1541,"no","hundredårig"
2,"ἑκατονταπλασίων",1542,"no","100 fold"
20,"ἑκατοντάρχης",1543,"no","centurion"
1,"ἐκβαίνω",1545,"yes","går ud"
81,"ἐκβάλλω",1544,"no","kaster ud; udkaster"
2,"ἔκβασις",1545,"no","udgang"
1,"ἐκβολή",1546,"no","udkastning"
1,"ἔκγονος",1549,"no","avlet; født"
1,"ἐκδαπανάω",1550,"no","bruger"
7,"ἐκδέχομαι",1551,"no","modtager"
1,"ἔκδηλος",1552,"no","meget åbenbar"
3,"ἐκδημέω",1553,"no","udvandrer"
4,"ἐκδίδωμι",1554,"no","udleverer"
2,"ἐκδιηγέομαι",1555,"no","fortæller"
6,"ἐκδικέω",1556,"no","straffer"
9,"ἐκδίκησις",1557,"no","straf"
2,"ἔκδικος",1558,"no","lovløs"
1,"ἐκδιώκω",1559,"no","udjager"
1,"ἔκδοτος",1560,"no","udleveret"
1,"ἐκδοχή",1561,"no","efterfølgelse"
5,"ἐκδύω",1562,"no","aflægger"
95,"ἐκεῖ",1563,"no","der"
27,"ἐκεῖθεν",1564,"no","derfra"
244,"ἐκεῖνος",1565,"no","denne "
2,"ἐκεῖσε",1566,"no","derhen"
7,"ἐκζητέω",1567,"no","forfølger"
1,"ἐκζήτησις",2214,"yes","spekulerer"
4,"ἐκθαμβέω",1568,"no","forskrækket"
1,"ἔκθαμβος",1569,"no","forskrækket"
1,"ἐκθαυμάζω",2296,"yes","undrer"
1,"ἔκθετος",1570,"no","udsat"
2,"ἐκκαθαίρω",1571,"no","udrenser"
1,"ἐκκαίω",1572,"no","udbrænder"
2,"ἐκκεντέω",1574,"no","gennemborer"
3,"ἐκκλάω",1575,"no","afbryder"
2,"ἐκκλείω",1576,"no","udelukker"
114,"ἐκκλησία",1577,"no","kirke"
3,"ἐκκλίνω",1578,"no","bøjer af"
1,"ἐκκολυμβάω",1579,"no","svømmer ud af"
1,"ἐκκομίζω",1580,"no","bringer"
10,"ἐκκόπτω",1581,"no","udhugger"
1,"ἐκκρεμάννυμι",1582,"no","hænger noget op"
1,"ἐκλαλέω",1583,"no","udtaler"
1,"ἐκλάμπω",1584,"no","fremskinner"
1,"ἐκλανθάνομαι",1585,"no","glemmer"
22,"ἐκλέγω",1586,"no","udvælger"
4,"ἐκλείπω",1587,"no","forlader"
22,"ἐκλεκτός",1588,"no","udvalgt"
7,"ἐκλογή",1589,"no","udvalg"
5,"ἐκλύω",1590,"no","udløser"
5,"ἐκμάσσω",1591,"no","udvisker"
2,"ἐκμυκτηρίζω",1592,"no","gør nar"
1,"ἐκνεύω",1593,"no","går sin vej"
1,"ἐκνήφω",1594,"no","kommer mig efter en rus"
1,"ἑκούσιος",1595,"no","frivillig"
2,"ἑκουσίως",1596,"no","frivillig"
1,"ἐκπαδάω",1530,"yes","styrter"
2,"ἔκπαλαι",1597,"no","allerede længe"
4,"ἐκπειράζω",1598,"no","udforsker"
2,"ἐκπέμπω",1599,"no","sender bort"
1,"ἐκπερισσῶς",4057,"yes","til overflod"
1,"ἐκπετάννυμι",1600,"no","udbreder"
10,"ἐκπίπτω",1601,"no","falder ud"
3,"ἐκπλέω",1602,"no","sejler ud"
1,"ἐκπληρόω",1603,"no","udfylder"
1,"ἐκπλήρωσις",1604,"no","afslutning"
13,"ἐκπλήσσω",1605,"no","forskrækker"
3,"ἐκπνέω",1606,"no","udånder"
33,"ἐκπορεύομαι",1607,"no","går ud"
1,"ἐκπορνεύω",1608,"no","forfører til utugt"
1,"ἐκπτύω",1609,"no","udspyer"
4,"ἐκριζόω",1610,"no","udrydder"
7,"ἔκστασις",1611,"no","bortfjernelse"
1,"ἐκστρέφω",1612,"no","drejer ud"
1,"ἐκταράσσω",1613,"no","foruroliger meget"
16,"ἐκτείνω",1614,"no","udstrækker"
2,"ἐκτελέω",1615,"no","fuldender"
1,"ἐκτένεια",1616,"no","anstrengelse"
1,"ἐκτενής",1617,"no","udstrækker"
1,"ἐκτενής",1618,"no","udstrakt"
2,"ἐκτενῶς",1619,"no","udstrakt"
4,"ἐκτίθημι",1620,"no","udsætter"
4,"ἐκτινάσσω",1621,"no","afryster"
8,"ἐκτός",1622,"no","udenfor"
14,"ἕκτος",1623,"no","sjette"
5,"ἐκτρέπω",1624,"no","afvender"
2,"ἐκτρέφω",1625,"no","opdrager"
1,"ἔκτρωμα",1626,"no","abort"
8,"ἐκφέρω",1627,"no","fører ud"
8,"ἐκφεύγω",1628,"no","flygter"
1,"ἐκφοβέω",1629,"no","udskrækker"
2,"ἔκφοβος",1630,"no","forskrækket"
2,"ἐκφύω",1631,"no","avler"
27,"ἐκχέω",1632,"no","hælder "
1,"ἐκχωρέω",1633,"no","går ud"
3,"ἐκψύχω",1634,"no","udånder"
2,"ἑκών",1635,"no","ugerne"
15,"ἐλαία",1636,"no","oliventræ"
11,"ἔλαιον",1637,"no","olivenolie"
1,"ἐλαιών",1638,"no","olivenskov; oliebjerget "
1,"Ἐλαμίτης",1639,"no","elamit"
4,"ἐλάσσων",1640,"no","kortere"
1,"ἐλαττονέω",1641,"no","får mindre"
3,"ἐλαττόω",1642,"no","gør mindre"
5,"ἐλαύνω",1643,"no","driver"
1,"ἐλαφρία",1644,"no","lethed; letsindighed"
2,"ἐλαφρός",1645,"no","let"
13,"ἐλάχιστος",1646,"no","ringest"
1,"ἐλάχιστος",1647,"no","ringeste"
2,"Ἐλεάζαρ",1648,"no","Eleazar"
3,"ἐλεάω",1653,"yes","har medlidenhed"
1,"ἐλεγμός",1650,"yes","bevis"
1,"ἔλεγξις",1649,"no","bevis"
1,"ἔλεγχος",1650,"no","bebrejdelse"
18,"ἐλέγχω",1651,"no","foragter"
2,"ἐλεεινός",1652,"no","ynkværdig"
29,"ἐλεέω",1653,"no","har medlidenhed"
13,"ἐλεημοσύνη",1654,"no","almisse"
2,"ἐλεήμων",1655,"no","medlidende"
27,"ἔλεος",1656,"no","medlidenhed"
11,"ἐλευθερία",1657,"no","frihed"
23,"ἐλεύθερος",1658,"no","fri"
7,"ἐλευθερόω",1659,"no","frigør"
1,"ἔλευσις",1660,"no","komme; ankomst"
1,"ἐλεφάντινος",1661,"no","af elfenben"
3,"Ἐλιακίμ",1662,"no","Eljakim"
1,"Ἐλιέζερ",1663,"no","Eliezer"
2,"Ἐλιούδ",1664,"no","Eliud"
9,"Ἐλισάβετ",1665,"no","Elisabeth"
1,"Ἐλισαῖος",1666,"no","Elisas"
2,"ἑλίσσω",1667,"no","drejer"
3,"ἕλκος",1668,"no","sår"
1,"ἑλκόω",1669,"no","sårer"
8,"ἕλκω",1670,"no","trækker"
1,"Ἑλλάς",1671,"no","Grækenland"
26,"Ἕλλην",1672,"no","græsk"
1,"Ἑλληνικός",1673,"no","på græsk"
2,"Ἑλληνίς",1674,"no","græsk"
2,"Ἑλληνιστής",1675,"no","hellenist"
2,"Ἑλληνιστί",1676,"no","på hebraisk"
2,"ἐλλογέω",1677,"no","regner med"
1,"Ἐλμαδάμ",1678,"no","Elmadam"
31,"ἐλπίζω",1679,"no","håber"
53,"ἐλπίς",1680,"no","håb"
1,"Ἐλύμας",1681,"no","Elymas"
2,"ἐλωΐ",1682,"no","Eloí"
37,"ἐμαυτοῦ",1683,"no","min"
18,"ἐμβαίνω",1684,"no","kommer ind"
1,"ἐμβάλλω",1685,"no","kaster ind"
2,"ἐμβάπτω",1686,"no","dypper i"
1,"ἐμβατεύω",1687,"no","træder"
1,"ἐμβιβάζω",1688,"no","lader gå"
11,"ἐμβλέπω",1689,"no","ser på"
5,"ἐμβριμάομαι",1690,"no","fnyser"
1,"ἐμέω",1692,"no","opbrækker"
1,"ἐμμαίνομαι",1693,"no","raser i"
1,"Ἐμμανουήλ",1694,"no","Immanuel"
1,"Ἐμμαοῦς",1695,"no","Emmaus"
4,"ἐμμένω",1696,"no","bliver i "
1,"Ἑμμώρ",1697,"no","Hamor"
77,"ἐμός",1699,"no","min"
1,"ἐμπαιγμονή",1701,"yes","spottelse"
1,"ἐμπαιγμός",1701,"no","spottelse"
13,"ἐμπαίζω",1702,"no","spotter"
2,"ἐμπαίκτης",1703,"no","spotter"
1,"ἐμπεριπατέω",1704,"no","vandrer"
5,"ἐμπίπλημι",1705,"no","fylder"
1,"ἐμπίπρημι",1714,"no","opflammer"
7,"ἐμπίπτω",1706,"no","falder ind"
2,"ἐμπλέκω",1707,"no","indfletter"
1,"ἐμπλοκή",1708,"no","fletning"
1,"ἐμπνέω",1709,"no","blæser"
2,"ἐμπορεύομαι",1710,"no","går; rejser"
1,"ἐμπορία",1711,"no","rejse"
1,"ἐμπόριον",1712,"no","handels-"
5,"ἔμπορος",1713,"no","rejsende"
48,"ἔμπροσθεν",1715,"no","foran"
6,"ἐμπτύω",1716,"no","spytter"
2,"ἐμφανής",1717,"no","synlig"
10,"ἐμφανίζω",1718,"no","åbenbar"
5,"ἔμφοβος",1719,"no","frygtet"
1,"ἐμφυσάω",1720,"no","opblæser"
1,"ἔμφυτος",1721,"no","medfødt"
2743,"ἐν",1722,"no","i, på, med"
2,"ἐναγκαλίζομαι",1723,"no","tager i armene"
1,"ἐνάλιος",1724,"no","i havet"
2,"ἔναντι",1725,"no","tilstede"
5,"ἐναντίον",1726,"no","lige over for"
8,"ἐναντίος",1727,"no","mod"
2,"ἐνάρχομαι",1728,"no","begynder"
10,"ἔνατος",1766,"no","niende"
1,"ἐνδεής",1729,"no","manglende"
1,"ἔνδειγμα",1730,"no","angivelse"
11,"ἐνδείκνυμι",1731,"no","viser"
4,"ἔνδειξις",1732,"no","bevis"
6,"ἕνδεκα",1733,"no","11"
3,"ἑνδέκατος",1734,"no","11."
1,"ἐνδέχομαι",1735,"no","er muligt"
3,"ἐνδημέω",1736,"no","er i landet"
2,"ἐνδιδύσκω",1737,"no","ifører"
2,"ἔνδικος",1738,"no","retmæssig"
2,"ἐνδοξάζομαι",1740,"no","herliggør"
4,"ἔνδοξος",1741,"no","berømt"
8,"ἔνδυμα",1742,"no","dragt"
7,"ἐνδυναμόω",1743,"no","styrker"
1,"ἐνδύνω",1744,"no","ifører"
1,"ἔνδυσις",1745,"no","indgang"
28,"ἐνδύω",1746,"no","tager på"
1,"ἐνδώμησις",1739,"no","murværk"
2,"ἐνέδρα",1747,"no","baghold"
2,"ἐνεδρεύω",1748,"no","efterstræber"
1,"ἐνειλέω",1750,"no","indvikler"
1,"ἔνειμι",1751,"no","er i"
26,"ἕνεκα",1752,"no","på grund af"
4,"ἐνενήκοντα",1768,"yes","90"
1,"ἐνεός",1769,"no","stum"
8,"ἐνέργεια",1753,"no","virksomhed"
21,"ἐνεργέω",1754,"no","arbejder"
2,"ἐνέργημα",1755,"no","gerning"
3,"ἐνεργής",1756,"no","ἐνεργής"
2,"ἐνευλογέω",1757,"no","velsigner"
3,"ἐνέχω",1758,"no","er vred"
8,"ἐνθάδε",1759,"no","ἐνθάδε"
2,"ἔνθεν",1759,"yes","derfra"
2,"ἐνθυμέομαι",1760,"no","betænker"
4,"ἐνθύμησις",1761,"no","overvejelse"
6,"ἔνι",1762,"no","er i"
14,"ἐνιαυτός",1763,"no","år"
7,"ἐνίστημι",1764,"no","sætter på"
2,"ἐνισχύω",1765,"no","får kraft"
5,"ἐννέα",1767,"no","ni"
1,"ἐννεύω",1770,"no","tilvinke"
2,"ἔννοια",1771,"no","tanke"
2,"ἔννομος",1772,"no","lovmæssig"
1,"ἔννυχος",1773,"no","natlig"
6,"ἐνοικέω",1774,"no","bor"
1,"ἐνορκίζω",3726,"yes","ἐνορκίζω"
2,"ἑνότης",1775,"no","enhed"
2,"ἐνοχλέω",1776,"no","besværer"
10,"ἔνοχος",1777,"no","holdt"
3,"ἔνταλμα",1778,"no","befaling"
2,"ἐνταφιάζω",1779,"no","jorder"
2,"ἐνταφιασμός",1780,"no","indbalsamering"
15,"ἐντέλλομαι",1781,"no","pålægger"
10,"ἐντεῦθεν",1782,"no","derfra"
2,"ἔντευξις",1783,"no","beskæftigelse"
5,"ἔντιμος",1784,"no","æret"
67,"ἐντολή",1785,"no","befaling"
1,"ἐντόπιος",1786,"no","lokal"
2,"ἐντός",1787,"no","ind"
9,"ἐντρέπω",1788,"no","vender om"
1,"ἐντρέφω",1789,"no","opnære"
3,"ἔντρομος",1790,"no","skælvende"
2,"ἐντροπή",1791,"no","skam"
1,"ἐντρυφάω",1792,"no","svælger i"
5,"ἐντυγχάνω",1793,"no","træffer"
3,"ἐντυλίσσω",1794,"no","indvikler"
1,"ἐντυπόω",1795,"no","indslår"
1,"ἐνυβρίζω",1796,"no","behandler overmodigt"
2,"ἐνυπνιάζομαι",1797,"no","drømmer"
1,"ἐνύπνιον",1798,"no","drømmebillede"
94,"ἐνώπιον",1799,"no","synlig"
1,"Ἐνώς",1800,"no","Enosh"
1,"ἐνωτίζομαι",1801,"no","hører"
3,"Ἑνώχ",1802,"no","Enok"
13,"ἕξ",1803,"no","seks"
2,"ἐξαγγέλλω",1804,"no","forkynder"
4,"ἐξαγοράζω",1805,"no","opkøber"
12,"ἐξάγω",1806,"no","udfører"
8,"ἐξαιρέω",1807,"no","fjener"
1,"ἐξαίρω",1808,"no","hæver"
1,"ἐξαιτέω",1809,"no","fordrer tilbage"
5,"ἐξαίφνης",1810,"no","pludselig"
3,"ἐξακολουθέω",1811,"no","følger efter"
2,"ἑξακόσιοι",1812,"no","600"
5,"ἐξαλείφω",1813,"no","indsalver"
1,"ἐξάλλομαι",1814,"no","springer ud"
1,"ἐξανάστασις",1815,"no","opstandelse"
2,"ἐξανατέλλω",1816,"no","vokser frem; fremspirer"
3,"ἐξανίστημι",1817,"no","rejser sig op"
6,"ἐξαπατάω",1818,"no","bedrager"
1,"ἐξάπινα",1819,"no","pludseligt"
2,"ἐξαπορέομαι",1820,"no","er fortvivlet"
14,"ἐξαποστέλλω",1821,"no","afsender"
2,"ἐξαρτίζω",1822,"no","gør fuldkommen"
1,"ἐξαστράπτω",1823,"no","skinner; lyser"
6,"ἐξαυτῆς",1824,"no","straks"
2,"ἐξεγείρω",1825,"no","vækker"
4,"ἔξειμι",1826,"no","går ud"
1,"ἐξέλκω",1828,"no","trækker ud "
1,"ἐξέραμα",1829,"no","bræk"
1,"ἐξεραυνάω",1830,"no","søger omhyggeligt"
217,"ἐξέρχομαι",1831,"no","kommer ud"
31,"ἔξεστι(ν)",1832,"no","tilladt, muligt"
3,"ἐξετάζω",1833,"no","mønster"
6,"ἐξηγέομαι",1834,"no","udlægger"
9,"ἑξήκοντα",1835,"no","60"
5,"ἑξῆς",1836,"no","derefter"
1,"ἐξηχέω",1837,"no","toner"
1,"ἕξις",1838,"no","besiddelse"
17,"ἐξίστημι",1839,"no","forbavses"
1,"ἐξισχύω",1840,"no","er meget stærk"
3,"ἔξοδος",1841,"no","udgangssted"
1,"ἐξολεθρεύω",1842,"no","udrydder"
10,"ἐξομολογέω",1843,"no","tilstår"
1,"ἐξορκίζω",1844,"no","lader sværge; tager i ed"
1,"ἐξορκιστής",1845,"no","besværger"
2,"ἐξορύσσω",1846,"no","udgraver; udriver"
1,"ἐξουδενέω",1847,"no","foragter"
11,"ἐξουθενέω",1848,"no","ignorerer"
102,"ἐξουσία",1849,"no","magt; autoritet"
4,"ἐξουσιάζω",1850,"no","har tilladelse"
1,"ἐξοχή",1851,"no","første mand"
1,"ἐξυπνίζω",1852,"no","vækker af søvnen"
1,"ἔξυπνος",1853,"no","vækket af søvnen"
62,"ἔξω",1854,"no","uden for"
13,"ἔξωθεν",1855,"no","udenfra"
2,"ἐξωθέω",1856,"no","støder"
3,"ἐξώτερος",1857,"no","ydre"
2,"ἔοικα",1503,"no","er lig; ligner"
1,"ἑορτάζω",1858,"no","holder fest"
25,"ἑορτή",1859,"no","fest"
52,"ἐπαγγελία",1860,"no","tilsagn"
15,"ἐπαγγέλλομαι",1861,"no","lover"
2,"ἐπάγγελμα",1862,"no","forkyndelse"
3,"ἐπάγω",1863,"no","bringer"
1,"ἐπαγωνίζομαι",1864,"no","kæmper om"
1,"ἐπαθροίζω",1865,"no","samler ved"
1,"Ἐπαίνετος",1866,"no","Epainetos"
6,"ἐπαινέω",1867,"no","roser"
11,"ἔπαινος",1868,"no","bifald"
19,"ἐπαίρω",1869,"no","løfter"
11,"ἐπαισχύνομαι",1870,"no","skammer mig"
2,"ἐπαιτέω",1871,"no","fordrer"
4,"ἐπακολουθέω",1872,"no","følger efter"
1,"ἐπακούω",1873,"no","hører på"
1,"ἐπακροάομαι",1874,"no","hører på"
3,"ἐπάν",1875,"no","efter at; da"
1,"ἐπάναγκες",1876,"no","nødvendigt"
3,"ἐπανάγω",1877,"no","fører op"
1,"ἐπαναμιμνῄσκω",1878,"no","erindrer atter om"
2,"ἐπαναπαύομαι",1879,"no","udhviler mig på"
2,"ἐπανέρχομαι",1880,"no","kommer tilbage"
2,"ἐπανίστημι",1881,"no","rejser sig imod"
1,"ἐπανόρθωσις",1882,"no","istandsættelse"
19,"ἐπάνω",1883,"no","ovenover"
1,"ἐπάρατος",1944,"yes","forbandet"
3,"ἐπαρκέω",1884,"no","hjælper; tager sig af"
1,"ἐπαρχεία",1885,"no","provins"
1,"ἐπάρχειος",1885,"yes","embede"
1,"ἔπαυλις",1886,"no","landsted"
17,"ἐπαύριον",1887,"no","i morgen"
1,"ἐπαυτοφώρῳ",1888,"yes","på fersk gerning"
3,"Ἐπαφρᾶς",1889,"no","Epafras"
1,"ἐπαφρίζω",1890,"no","skummer over"
2,"Ἐπαφρόδιτος",1891,"no","Epafroditus"
2,"ἐπεγείρω",1892,"no","opvækker igen"
26,"ἐπεί",1893,"no","siden"
10,"ἐπειδή",1894,"no","da"
1,"ἐπειδήπερ",1895,"no","siden"
2,"ἐπεῖδον",1896,"no","tager sig af"
5,"ἔπειμι",1966,"no","næste dag"
1,"ἐπεισαγωγή",1898,"no","indførelse"
1,"ἐπεισελεύσεται",1904,"yes","kommer over"
16,"ἔπειτα",1899,"no","derefter"
1,"ἐπέκεινα",1900,"no","hinsides"
1,"ἐπεκτείνομαι",1901,"no","udstrækker"
1,"ἐπενδύτης",1903,"no","overklædning"
2,"ἐπενδύω",1902,"no","iklæder"
9,"ἐπέρχομαι",1904,"no","kommer ind"
56,"ἐπερωτάω",1905,"no","udspørger"
1,"ἐπερώτημα",1906,"no","spørgsmål; tilsagn"
